,genre,storyline,title
156,Biography Drama Music,"Brian Wilson is the creative soul of the Beach Boys, but he paid a heavy price for his talent. That especially shows during his peak artistic years in the 1960s, as his inner demons and obsessions trying to please his abusive father drive him to a mental breakdown that would plague him for years. In the 1980s, with Brian barely functional under the domination of the unscrupulous Dr. Landy, Brian meets and falls in love with Melinda Ledbetter. As their relationship grows, she observes Brian's crippling subservience to the abusive psychotherapist with growing alarm. Ultimately, she must take action with a love willing to stand up to oppression she cannot ignore.",Love & Mercy
157,Action Biography Crime,"Germany in the 1970s: Murderous bomb attacks, the threat of terrorism and the fear of the enemy inside are rocking the very foundations of the yet fragile German democracy. The radicalised children of the Nazi generation lead by Andreas Baader, Ulrike Meinhof and Gudrun Ensslin are fighting a violent war against what they perceive as the new face of fascism: American imperialism supported by the German establishment, many of whom have a Nazi past. Their aim is to create a more human society but by employing inhuman means they not only spread terror and bloodshed, they also lose their own humanity. The man who understands them is also their hunter: the head of the German police force Horst Herold. And while he succeeds in his relentless pursuit of the young terrorists, he knows he's only dealing with the tip of the iceberg.",Der Baader Meinhof Komplex
158,Biography Drama History,"In 1865, as the American Civil War winds inexorably toward conclusion, U.S. president Abraham Lincoln endeavors to achieve passage of the landmark constitutional amendment which will forever ban slavery from the United States. However, his task is a race against time, for peace may come at any time, and if it comes before the amendment is passed, the returning southern states will stop it before it can become law. Lincoln must, by almost any means possible, obtain enough votes from a recalcitrant Congress before peace arrives and it is too late. Yet the president is torn, as an early peace would save thousands of lives. As the nation confronts its conscience over the freedom of its entire population, Lincoln faces his own crisis of conscience -- end slavery or end the war.",Lincoln
159,Biography Crime Drama,None,Capote
160,Biography Comedy Drama,"Manchester 1976: Cambridge educated Tony Wilson, Granada TV presenter, is at a Sex Pistols gig. Totally inspired by this pivotal moment in music history, he and his friends set up a record label, Factory Records, signing first Joy Division (who go on to become New Order) then James and the Happy Mondays, who all become seminal artists of their time. What ensues is a tale of music, sex, drugs, larger-than-life characters, and the birth of one of the most famous dance clubs in the world, The Hacienda - a mecca for clubbers as famous as the likes of Studio 54. Graphically depicting the music and dance heritage of Manchester from the late 70's to the early 90's, this comedy documents the vibrancy that made Mad-chester the place in the world that you would most like to be.",24 Hour Party People
161,Biography Drama,"Unable to cope with reality and the difficulty that comes with it, 18 year old Susanna, is admitted to a mental institution in order to overcome her disorder. However, she has trouble understanding her disorder and therefore finds it difficult to tame, especially when she meets the suggestive and unpredictable Lisa.",Prekinuta mladost
162,Biography Comedy Drama,None,Man on the Moon
163,Biography Drama Romance,"""Frida"" chronicles the life Frida Kahlo shared unflinchingly and openly with Diego Rivera, as the young couple took the art world by storm. From her complex and enduring relationship with her mentor and husband to her illicit and controversial affair with Leon Trotsky, to her provocative and romantic entanglements with women, Frida Kahlo lived a bold and uncompromising life as a political, artistic, and sexual revolutionary.",Frida
164,Biography Crime Drama,"Based on the true story of Juliet Hulme and Pauline Parker, two close friends who share a love of fantasy and literature, who conspire to kill Pauline's mother when she tries to end the girls' intense and obsessive relationship.",Heavenly Creatures
165,Biography Drama Thriller,SNOWDEN stars Joseph Gordon-Levitt and is written and directed by Oliver Stone. The script is based on the books The Snowden Files: The Inside Story of the World's Most Wanted Man by Luke Harding and Time of the Octopus by Anatoly Kucherena.,Snowden
166,Adventure Biography Drama,"Twelve people have walked on the moon, but only one man - Philippe Petit (Joseph Gordon-Levitt) - has ever, or will ever, walk in the immense void between the World Trade Center towers. Guided by his real-life mentor, Papa Rudy (Ben Kingsley), and aided by an unlikely band of international recruits, Petit and his gang overcome long odds, betrayals, dissension and countless close calls to conceive and execute their mad plan. Robert Zemeckis, the director of such marvels as Forrest Gump, Cast Away, Back to the Future, Polar Express and Flight, again uses cutting edge technology in the service of an emotional, character-driven story. With innovative photorealistic techniques and IMAX 3D wizardry, The Walk is true big-screen cinema, a chance for moviegoers to viscerally experience the feeling of reaching the clouds. The film, a PG-rated, all-audience entertainment for moviegoers 8 to 80, unlike anything audiences have seen before, is a love letter to Paris and New York City in the 1970s, ...",Put do slave
167,Biography Drama,"The story of the five-day interview between Rolling Stone reporter David Lipsky and acclaimed novelist David Foster Wallace, which took place right after the 1996 publication of Wallace's groundbreaking epic novel, 'Infinite Jest.'",The End of the Tour
168,Biography Drama History,"Maria Altman sought to regain a world famous painting of her aunt plundered by the Nazis during World War II. She did so not just to regain what was rightfully hers, but also to obtain some measure of justice for the death, destruction, and massive art theft perpetrated by the Nazis.",Woman in Gold
169,Action Biography Drama,"Chris Kyle was nothing more than a Texan man who dreamed of becoming a cowboy, but in his thirties he found out that maybe his life needed something different, something where he could express his real talent, something that could help America in its fight against terrorism. So he joined the SEALs in order to become a sniper. After marrying, Kyle and the other members of the team are called for their first tour of Iraq. Kyle's struggle isn't with his missions, but about his relationship with the reality of the war and, once returned at home, how he manages to handle it with his urban life, his wife and kids.",Američki snajper
170,Biography Drama,"Based on the best-selling pair of memoirs from father and son David and Nic Sheff, Beautiful Boy chronicles the heartbreaking and inspiring experience of survival, relapse, and recovery in a family coping with addiction over many years.",Beautiful Boy
171,Biography Drama History,"The film tells the inspiring true story of how Nelson Mandela joined forces with the captain of South Africa's rugby team to help unite their country. Newly elected President Mandela knows his nation remains racially and economically divided in the wake of apartheid. Believing he can bring his people together through the universal language of sport, Mandela rallies South Africa's rugby team as they make their historic run to the 1995 Rugby World Cup Championship match.",Invictus
172,Biography Drama History,"Dominated by her possessive mother and her bullying consort, Conroy, since childhood, teen-aged Victoria refuses to allow them the power of acting as her regent in the last days of her uncle William IV's rule. Her German cousin Albert is encouraged to court her for solely political motives, but, following her accession at age eighteen, finds he is falling for her and is dismayed at her reliance on trusty Prime Minister Melbourne. Victoria is impressed by Albert's philanthropy, which is akin to her own desire to help her subjects. However, her loyalty to Melbourne, perceived as a self-seeker, almost causes a constitutional crisis, and it is Albert who helps restore her self-confidence. She proposes and they marry, Albert proving himself not only a devoted spouse, prepared to take an assassin's bullet for her, but also an agent of much-needed reform, finally endorsed by an admiring Melbourne.",The Young Victoria
173,Biography Crime Drama,"Based on a true story that shocked the nation in 1965, the film recounts one of the most shocking crimes ever committed against a single victim. Sylvia and Jennie Fae Likens, the two daughters of traveling carnival workers are left for an extended stay at the Indianapolis home of single mother Gertrude Baniszewski and her six children. Times are tough, and Gertrude's financial needs cause her to make this arrangement before realizing how the burden will push her unstable nature to a breaking point. What transpires in the next three months is both riveting and horrific.",An American Crime
174,Action Adventure Biography,"In 1965, while bombing Laos in a classified mission, the propeller plane of the German-American US Navy pilot Dieter Dengler is hit and crashes in the jungle. Dieter is arrested by the peasants, tortured by the Vietcong and sent to a prisoner camp, where he meets five other mentally deranged prisoners and guards. He becomes close to Duane and organizes an escape plan; however, the unstable Gene opposes to Dieter's plan. When they discover that there is no more food due to the constant American bombings in the area and their guards intend to kill them, Dieter sets his plan in motion. However, an unexpected betrayal splits the group and Dieter and Duane find that the jungle is their actual prison.",Bijeg u zoru
175,Biography Drama History,None,Kraljica
176,Action Adventure Biography,"The movie is an epic story of a young Genghis Khan and how events in his early life lead him to become a legendary conqueror. The 9-year-old Temüjin is taken on a trip by his father to select a girl as his future wife. He meets Börte, who says she would like to be chosen, which he does. He promises to return after five years to marry her. Temüjin's father is poisoned on the trip, and dies. As a boy Temüjin passes through starvation, humiliations and even slavery, but later with the help of Börte he overcomes all of his childhood hardships to become one of the greatest conquerors the world has ever known.",Mongol
177,Biography Drama Sport,"In 1999, Ken Carter accepts the job of basketball coach for his old high school in a poor area of Richmond, CA. As much dismayed by the poor attitudes of his players as well as their dismal play performance, Carter sets about to change both. He imposes a strict regime typified in written contracts that demand respectful behavior, a dress code and good grades for players. Any initial resistance is soon dispelled as the team under Carter's tutelage becomes a undefeated competitor. However, when the overconfident team's behavior begins to stray with too many doing poorly in class, Carter takes immediate action. To the outrage of the team, the school and the community, Carter cancels all team activities and locks the court until the team shows acceptable academic improvement. In the ensuing debate, Carter fights to keep his methods, determined to show the boys that they need good values for their futures and eventually finds he has affected them more profoundly than he ever expected.",Trener Carter
178,Biography Crime Drama,"The true story of serial killer Aileen Wuornos who was convicted of luring men to their death and eventually executed in 2002. In 1989, she was working as a prostitute and finally makes a friend when she meets and begins a relationship with a young woman, Selby. Determined to straighten out her life, she tries to find legitimate work but with little education and limited social skills, she fails at every turn. She starts working as a hooker hitching rides along the local interstate highway and after robbing a few clients has an encounter with a vicious client whom she kills in self-defense. After that however she just takes to killing clients taking their money and car. Once arrested she claims self-defense but is eventually convicted.",Čudovište
179,Biography Drama,None,Erin Brockovich
180,Biography Drama,"The infamous writer, the Marquis de Sade of eighteenth century France, is imprisoned at Charenton Insane Asylum for unmentionable activities. He manages to befriend the young Abbé de Coulmier, who runs the asylum, along with a beautiful laundress named Madeline. Things go terribly wrong when the Abbe finds out that the Marquis' books are being secretly published. Emperor Napoleon contemplates sending Dr. Royer-Collard to oversee the asylum, a man famed for his torturous punishments. It could mean the end of Charenton and possibly the Marquis.",Otrovno pero Marquisea de Sadea
181,Biography Drama,"A sailor prone to violent outbursts is sent to a naval psychiatrist for help. Refusing at first to open up, the young man eventually breaks down and reveals a horrific childhood. Through the guidance of his doctor, he confronts his painful past and begins a quest to find the family he never knew.",Antwone Fisher
182,Biography Drama,"Larry Flynt is the hedonistically obnoxious, but indomitable, publisher of Hustler magazine. The film recounts his struggle to make an honest living publishing his porn magazine and how it changes into a battle to protect the freedom of speech for all people.",Narod protiv Larryja Flynta
183,Biography Crime Drama,"Film adaptation of street tough Jim Carroll's epistle about his kaleidoscopic free fall into the harrowing world of drug addiction. As a member of a seemingly unbeatable high school basketball squad, Jim's life centers around the basketball court and the court becomes a metaphor for the world in his mind. A best friend who is dying of leukemia, a coach (""Swifty"") who takes unacceptable liberties with the boys on his team, teenage sexual angst, and an unhealthy appetite for heroin -- all of these begin to encroach on young Jim's dream of becoming a basketball star. Soon, the dark streets of New York become a refuge from his mother's mounting concern for her son. He can't go home and his only escape from the reality of the streets is heroin for which he steals, robs and prostitutes himself. Only with the help of Reggie, an older neighborhood friend with whom Jim ""picked up a game"" now and then, is he able to begin the long journey back to sanity.",Dnevnik košarkaša
184,Biography Drama,"In 1957, a son and mother flee the East and an abusive boyfriend to find a new life, and end up in Seattle, where the mother meets a polite garage mechanic. The boy continually gets into trouble by hanging out with the wrong crowd. The mom marries the mechanic, but they soon find out that he's an abusive and unreasoning alcoholic, and they struggle to maintain hope in an impossible situation as the boy grows up with plans to escape the small town by any means possible. Based on a true story by Tobias Wolff.",This Boy's Life
185,Biography Comedy Drama,"A new Disc Jockey is shipped from Crete to Vietnam to bring humor to Armed Forces Radio. He turns the studio on its ear and becomes wildly popular with the troops but runs afoul of the middle management who think he isn't G.I. enough. While he is off the air, he tries to meet Vietnamese especially girls, and begins to have brushes with the real war that never appears on the radio.","Dobro jutro, Vijetname"
186,Biography Comedy Drama,A former wrestler and his family make a living performing at small venues around the country while his kids dream of joining World Wrestling Entertainment.,Fighting with My Family
187,Biography Drama History,"When American military analyst, Daniel Ellsberg, realizes to his disgust the depths of the US government's deceptions about the futility of the Vietnam War, he takes action by copying top-secret documents that would become the Pentagon Papers. Later, Washington Post owner, Kay Graham, is still adjusting to taking over her late husband's business when editor Ben Bradlee discovers the New York Times has scooped them with an explosive expose on those papers. Determined to compete, Post reporters find Ellsberg himself and a complete copy of those papers. However, the Post's plans to publish their findings are put in jeopardy with a Federal restraining order that could get them all indicted for Contempt. Now, Kay Graham must decide whether to back down for the safety of her paper or publish and fight for the Freedom of the Press. In doing so, Graham and her staff join a fight that would have America's democratic ideals in the balance.",Novine
188,Biography Comedy Drama,None,Vice
189,Biography Drama History,None,Osnivač
190,Biography History Thriller,"ANTHROPOID is based on the extraordinary true story of Operation Anthropoid, the World War II mission to assassinate SS General Reinhard Heydrich. The Reich's third in command after Hitler and Himmler, Heydrich was the main architect behind the Final Solution and the leader of occupying Nazi forces in Czechoslovakia whose reign of terror prompted self-exiled Czech and Slovak soldiers (played by Cillian Murphy and Jamie Dornan) to hatch a top-secret mission that would change the face of Europe forever.i",Anthropoid
191,Action Biography Comedy,"Barry Seal was just an ordinary pilot who worked for TWA before he was recruited by the CIA in 1978. His work in South America eventually caught the eye of the Medellín Cartel, associated with Pablo Escobar, who needed a man with his skill set. Barry became a drug trafficker, gun smuggler and money launderer. Soon acquiring the title, 'The gringo that always delivers'.",American Made
192,Adventure Biography Drama,"With the dissolution of her marriage and the death of her mother, Cheryl Strayed has lost all hope. After years of reckless, destructive behavior, she makes a rash decision. With absolutely no experience, driven only by sheer determination, Cheryl hikes more than a thousand miles of the Pacific Crest Trail, alone. Wild powerfully captures the terrors and pleasures of one young woman forging ahead against all odds on a journey that maddens, strengthen, and ultimately heals her.",Divljina
193,Adventure Biography Drama,"A young woman goes on a 1,700-mile trek across the deserts of West Australia with four camels and her faithful dog.",Tracks
194,Biography Drama,"His passion and ingenuity have been the driving force behind the digital age. However his drive to revolutionize technology was sacrificial. Ultimately it affected his family life and possibly his health. In this revealing film we explore the trials and triumphs of a modern day genius, the late CEO of Apple inc. Steven Paul Jobs.",Steve Jobs
195,Biography Comedy Drama,"At the age of 38, Mark O'Brien, a man who uses an iron lung, decides he no longer wishes to be a virgin. With the help of his therapist and his priest, he contacts Cheryl Cohen-Greene, a professional sex surrogate and a typical soccer mom with a house, a mortgage and a husband. Inspired by a true story, The Sessions, follows the fascinating relationship which evolves between Cheryl and Mark as she takes him on his journey to manhood.",Seanse
196,Biography Drama Sport,None,Nesalomljivi
197,Biography Drama Sport,"The inspirational true story of real life surfing phenomenon Jay Moriarity. When 15 year old Jay discovers that the mythic Mavericks surf break, one of the biggest waves on Earth, is not only real, but exists just miles from his Santa Cruz home, he enlists the help of local legend Frosty Hesson to train him to survive it. As Jay and Frosty embark on their quest to accomplish the impossible, they form a unique friendship that transforms both their lives, and their quest to tame Mavericks becomes about far more than surfing.",Surferi
198,Biography Drama,"Cecil Gaines was a sharecropper's son who grew up in the 1920s as a domestic servant for the white family who casually destroyed his. Eventually striking out on his own, Cecil becomes a hotel valet of such efficiency and discreteness in the 1950s that he becomes a butler in the White House itself. There, Cecil would serve numerous US Presidents over the decades as a passive witness of history with the American Civil Rights Movement gaining momentum even as his family has troubles of its own. As his wife, Gloria, struggles with her addictions and his defiant eldest son, Louis, strives for a just world, Cecil must decide whether he should take action in his own way.",Batler
199,Biography Crime Drama,"Betty Anne Waters (Swank) is a high school dropout who spent nearly two decades working as a single mother while putting herself through law school, tirelessly trying to beat the system and overturn her brother's (Rockwell) unjust murder conviction.",Osuda
200,Adventure Biography Drama,"Alexandria, 391 AD: Hypatia teaches astronomy, mathematics, and philosophy. Her student Orestes is in love with her, as is Davus, her personal slave. As the city's Christians, led by Ammonius and Cyril, gain political power, the institutions of learning may crumble along with the governance of slavery. Jump ahead 20 years: Orestes, the city's prefect, has an uneasy peace with the Christians, led by Cyril. A group from the newly empowered Christians has now taken to enforce their cultural hegemony zealously; first they see the Jews as their obstacle, then nonbelievers. Hypatia has no interest in faith; she's concerned about the movement of celestial bodies and ""the brotherhood of all"". Although her former slave doesn't see it that way.",Agora
201,Action Biography Crime,"Inspired by true events, Kathy (Rachel Weisz) is an American police officer who takes a job working as a peacekeeper in post-war Bosnia. Her expectations of helping to rebuild a devastated country are dashed when she uncovers a dangerous reality of corruption, cover-up and intrigue amid a world of private contractors and multinational diplomatic doubletalk.",The Whistleblower
202,Biography Drama History,"The Argentine, begins as Che and a band of Cuban exiles (led by Fidel Castro) reach the Cuban shore from Mexico in 1956. Within two years, they mobilized popular support and an army and toppled the U.S.-friendly regime of dictator Fulgencio Batista.",Che: Part One
203,Biography Drama,"In the 1910s, Srinivasa Ramanujan is a man of boundless intelligence that even the abject poverty of his home in Madras, India, cannot crush. Eventually, his stellar intelligence in mathematics and his boundless confidence in both attract the attention of the noted British mathematics professor, G.H. Hardy, who invites him to further develop his computations at Trinity College at Cambridge. Forced to leave his young wife, Janaki, behind, Ramanujan finds himself in a land where both his largely intuitive mathematical theories and his cultural values run headlong into both the stringent academic requirements of his school and mentor and the prejudiced realities of a Britain heading into World War One. Facing this with a family back home determined to keep him from his wife and his own declining health, Ramanujan joins with Hardy in a mutual struggle that would define Ramanujan as one of India's greatest modern scholars who broke more than one barrier in his worlds.",Covjek koji je spoznao beskonacnost
204,Biography Drama Sport,"In 1965, the coach of the high school girl basketball team Don Haskins is invited by the Texas Western Miners to be their coach. Despite the lack of budget, Haskins sees the chance to dispute the NCAA and moves with his wife and children to the college dormitory. He recruits seven talented and rejected black players to play with five Caucasian players and formed a legendary team that won the 1966 national championship against the powerful Kentucky.",Glory Road
205,Biography Crime Drama,"Chopper tells the intense story of Mark ""Chopper"" Read, a legendary criminal who wrote his autobiography while serving a murder sentence in prison. His book, From the Inside, upon which the film is based, was a best-seller.",Chopper
206,Biography Drama,"The story ultimately revolves around two ""men of honor""; their relationship, their individual and joint failures and triumphs. Carl Brashear is determined to be the first African American Navy Diver in a time where racism is rife. Leslie Sunday is his embittered trainer, determined to see him fail. Fate, challenges and circumstances eventually draw these two men together in a tale of turbulence and ultimately triumph.",Časni ljudi
207,Biography Drama Thriller,None,Michael Collins
208,Biography Drama Music,"Oliver Stone's homage to 1960s rock group The Doors also doubles as a biography of the group's late singer, the ""Electric Poet"" Jim Morrison. The movie follows Morrison from his days as a film student in Los Angeles to his death in Paris, France at age 27 in 1971. The movie features a tour-de-force performance by Val Kilmer, who not only looks like Jim Morrison's long-lost twin brother, but also sounds so much like him that he did much of his own singing. It has been written that even the surviving Doors had trouble distinguishing Kilmer's vocals from Morrison's originals.",The Doors
209,Biography Drama War,"The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for.",Rođen 4. srpnja
210,Biography Drama Romance,None,Moja Afrika
211,Biography Drama Sport,"It's the post-World War I era. Britons Harold Abrahams and Eric Liddell are both naturally gifted fast sprinters, but approach running and how it fits into their respective lives differently. The son of a Lithuanian Jew, Harold, who lives a somewhat privileged life as a student at Cambridge, uses being the fastest to overcome what he sees as the obstacles he faces in life as a Jew despite that privilege. In his words to paraphrase an old adage, he is often invited to the trough, but isn't allowed to drink. His running prowess does earn him the respect of his classmates, especially his running teammates, and to some extent the school administration, if only he maintains what they consider proper gentlemanly decorum, which isn't always the case in their minds. Born in China, the son of Christian missionaries, Eric, a Scot, is a devout member of the Church of Scotland who eventually wants to return to that missionary work. He sees running as a win-win in that the notoriety of being fast ...",Vatrene kočije
212,Adventure Biography Crime,"Based on the international best-selling autobiographic books ""Papillon"" and ""Banco"", PAPILLON follows the epic story of Henri ""Papillon"" Charrière (Charlie Hunnam), a safecracker from the Parisian underworld who is framed for murder and condemned to life in the notorious penal colony on Devil's Island. Determined to regain his freedom, Papillon forms an unlikely alliance with quirky convicted counterfeiter Louis Dega (Rami Malek), who in exchange for protection, agrees to finance Papillon's escape.",Papillon
213,Biography Comedy Crime,None,Can You Ever Forgive Me?
214,Biography Drama Sport,"In the 1930s, Jesse Owens is a young man who is the first in his family to go to college. Going to Ohio State to train under its track and field coach, Larry Snyder, the young African American athlete quickly impresses with his tremendous potential that suggests Olympic material. However, as Owens struggles both with the obligations of his life and the virulent racism against him, the question of whether America would compete at all at the 1936 Olympics in Nazi Germany is being debated vigorously. When the American envoy finds a compromise persuasive with the Third Reich to avert a boycott, Owens has his own moral struggle about going. Upon resolving that issue, Owens and his coach travel to Berlin to participate in a competition that would mark Owens as the greatest of America's Olympians even as the German film director, Leni Riefenstahl, locks horns with her country's Propaganda Minister, Josef Goebbels, to film the politically embarrassing fact for posterity.",Utrka
215,Biography Drama Sport,"Will Smith stars in Concussion, a dramatic thriller based on the incredible true David vs. Goliath story of American immigrant Dr. Bennet Omalu, the brilliant forensic neuropathologist who made the first discovery of CTE, a football-related brain trauma, in a pro player and fought for the truth to be known. Omalu's emotional quest puts him at dangerous odds with one of the most powerful institutions in the world.",Concussion
216,Action Biography Drama,"The year is 1959, where Ip Man lives in Hong Kong with his wife and his younger son. Trouble arises when a corrupt property developer and his thugs terrorize the school where Ip Man's son goes to. Ip Man and his disciples have to help the police guard the school day and night. On the other hand, Ip Man has to deal with his wife's terminal sickness, and at the same time faces a challenge from another Wing Chun fighter who ambitiously seeks to claim the Wing Chun Grandmaster title.",Priča o Ip Manu 3
217,Action Adventure Biography,"On the morning of May 10, 1996, climbers from two commercial expeditions start their final ascent toward the summit of Mount Everest, the highest point on Earth. With little warning, a violent storm strikes the mountain, engulfing the adventurers in one of the fiercest blizzards ever encountered by man. Challenged by the harshest conditions imaginable, the teams must endure blistering winds and freezing temperatures in an epic battle to survive against nearly impossible odds.",Everest
218,Biography Drama History,"Nelson Mandela is a South African lawyer who joins the African National Congress in the 1940s when the law under the Apartheid system's brutal tyranny proves useless for his people. Forced to abandon peaceful protest for armed resistance after the Sharpeville Massacre, Mandela pays the price when he and his comrades are sentenced to life imprisonment for treason while his wife, Winnie, is abused by the authorities herself. Over the decades in chains, Mandela's spirit is unbowed as his struggle goes on in and beyond his captivity to become an international cause. However, as Winnie's determination hardens over the years into a violent ruthlessness, Nelson's own stature rises until he becomes the renowned leader of his movement. That status would be put to the test as his release nears and a way must be found to win a peaceful victory that will leave his country, and all its peoples, unstained.",Mandela: Long Walk to Freedom
219,Biography Drama Romance,"Eric Lomax was one of thousands of Allied prisoners of war forced to work on the construction of the Thai/Burma railway during WW2. His experiences, after the secret radio he built to bring news and hope to his colleagues was discovered, left him traumatised and shut off from the world. Years later, he met Patti, a beautiful woman, on a train and fell in love. Patti was determined to rid Eric of his demons. Discovering that the young Japanese officer who haunted her husband was still alive, she faced a terrible decision. Should Eric be given a chance to confront his tormentor? Would she stand by him, whatever he did?",The Railway Man
220,Action Biography Drama,"Yip Man's resistance against invading foreigners, along with his romantic relations while under the tutelage of three Wing Chun masters.",Legenda je rođena: Ip Man
221,Biography Drama Family,"13 year-old Bethany Hamilton is a champion surfer who was born to be in the water. But after a fun night out night surfing and what should be a fun day in the water, she is attacked by a shark and loses her arm. Rushed to the hospital, she remains calm, and maintains her faith in God. Now she has to re-learn how to do everything with only one arm - including how to surf. It will take her friends, family, and her Christian faith to get her back into the water, but if that is where she is meant to be, she will find a way to get there.",Duša surfera
222,Biography Crime Drama,"The true story of Danny Greene, an impoverished but charismatic young Irish-American who rises to power as president of the longshoreman's local union and is charged with corruption but evades serious jail time by becoming an FBI informant. With fearless nerve he joins forces with a Mafia gangster to rise to power in Cleveland's underworld, gaining the reputation of a Robin Hood-like figure with nine lives as he escapes countless assassination attempts.",Kill the Irishman
223,Biography Drama Thriller,"Baghdad, the playground for the rich and infamous, where anything can be bought - but for a price. This is Uday Hussein's world and with his depraved lust for debauchery and immorality, he helps himself to whatever turns him on. When army lieutenant Latif Yahia is summoned to Saddam's palace, he is faced with an impossible request - to be Uday's 'fiday' - his body double, or have his family condemned to death. In a world entrenched in betrayal and corruption, knowing who to trust becomes a matter of life or death for Latif, as he battles to escape from his forced existence.",Đavolji dvojnik
224,Biography Drama Music,"The story of John Lennon's childhood and teenage years from 1944 to 1960, his relationship with his aunt Mimi and his mother Julia -the two dominant women in the first part of his life-, his first meeting with Paul McCartney and George Harrison, their friendship, their love for music and the birth of The Beatles.",Nowhere Boy
225,Action Biography Crime,"In 1974, a hot-headed 19 year old named Michael Peterson decided he wanted to make a name for himself and so, with a homemade sawn-off shotgun and a head full of dreams he attempted to rob a post office. Swiftly apprehended and originally sentenced to seven years in jail, Peterson has subsequently been behind bars for 34 years, 30 of which have been spent in solitary confinement. During that time, Michael Petersen, the boy, faded away and 'Charles Bronson,' his superstar alter ego, took center stage. Inside the mind of Bronson - a scathing indictment of celebrity culture.",Bronson
226,Biography Drama Romance,"Copenhagen, Denmark, 1926. Einar Wegener (played by Eddie Redmayne) and his wife Gerda (Alicia Vikander) are a happily married couple. Both are artists, Einar preferring landscapes and she portraits. One day Einar poses for a portrait of Gerda's while wearing a dress. This is initially done as a lark, as is the later attendance at a party dressed as a woman. However, Einar soon discovers that she is in fact a woman and over time prefers being Lili. At first she and Gerda try to have her situation ""cured"" but this leads nowhere (other than to many doctors trying to have Lili locked up as a pervert and/or lunatic). Her voyage of self-discovery will ultimately lead to her undergoing the first ever sex-change operation.",Dankinja
227,Biography Comedy Drama,"In the early 1980s, Charlie Wilson is a womanizing US congressional representative from Texas who seemed to be in the minor leagues, except for the fact that he is a member of two major foreign policy and covert-ops committees. However, prodded by his major conservative supporter, Houston Socialite Joanne Herring, Wilson learns about the plight the people are suffering in the brutal Soviet occupation of Afghanistan. With the help of the maverick CIA agent, Gustav ""Gust"" Avrakotos, Wilson dedicates his canny political efforts to supply the Afghan mujahideen with the weapons and support to defeat the Soviet Union. However, Charlie Wilson eventually learns that while military victory can be had, there are other consequences and prices to that fight that are ignored to everyone's sorrow.",Rat Charlie Wilsona
228,Biography Drama Sport,"In the sumer of 1976, 30-year old Vince Papale is having a tough run of luck. He's been working as a substitute teacher for two days a week but has just found out that his job has been eliminated because of budget cuts. His wife gives up on him saying he'll never amount to anything and asks for a divorce. He works as a bartender and plays football with his friends. When the the new coach of the Philadelphia Eagles, Dick Vermeil, announces that he will hold open tryouts for the team, Vince reluctantly decides to give a try. Based on a true story.",Invincible
229,Biography Comedy Crime,"The mobster Jackie DiNorscio is shot by his own cousin at home while in probation but survives. Later he is arrested dealing drugs and sentenced to thirty years in prison. The prosecutor Sean Kierney proposes a deal to Jackie, immediately releasing him if he testifies against the Lucchese family and other mafia families but Jackie does not accept to rat his friends that he loves. When the trial begins, he asks the judge Finestein to defend himself without the assistance of a lawyer.",Dokazana krivica
230,Biography Drama Romance,"The year is 1795 and young Jane Austen is a feisty 20-year-old and emerging writer who already sees a world beyond class and commerce, beyond pride and prejudice, and dreams of doing what was then nearly unthinkable - marrying for love. Naturally, her parents are searching for a wealthy, well-appointed husband to assure their daughter's future social standing. They are eyeing Mr. Wisley, nephew to the very formidable, not to mention very rich, local aristocrat Lady Gresham, as a prospective match. But when Jane meets the roguish and decidedly non-aristocratic Tom Lefroy, sparks soon fly along with the sharp repartee. His intellect and arrogance raise her ire - then knock her head over heels. Now, the couple, whose flirtation flies in the face of the sense and sensibility of the age, is faced with a terrible dilemma. If they attempt to marry, they will risk everything that matters - family, friends and fortune.",Priča o Jane Austen
231,Biography Drama Romance,None,Kinsey
232,Biography Drama Sport,"A fictionalized take on the group of brilliant young skateboarders raised in the mean streets of Dogtown in Santa Monica, California. The Z-Boys, as they come to be known, perfect their craft in the empty swimming pools of unsuspecting suburban homeowners, pioneering a thrilling new sport and eventually moving into legend.",Gospodari Dogtowna
233,Biography Comedy Crime,"Television made him famous, but his biggest hits happened off screen. ""Confessions of a Dangerous Mind"" is the story of a legendary showman's double life - television producer by day, CIA assassin by night. At the height of his TV career, Chuck Barris was recruited by the CIA and trained to become a covert operative. Or so Barris said.",Ispovijest opasnog uma
234,Adventure Biography Drama,"After the death of 11 climbers, Austrian Heinrich Harrer (Brad Pitt) decides to add glory to his country and to the Austrian pride by climbing Nanga Parbat in British India, and leaves his expectant wife behind. An egoist and a loner, he does not get along with others on his team - but must bend to their wishes after bad weather threatens them. Then WWII breaks out, they are arrested and lodged in Dehra Dun's P.O.W. Camp. He attempts to break out several times in vain, but finally does succeed along with Peter Aufschnaiter (David Thewlis), and they end up in the holy city of Lhasa - a place banned to foreigners. They are provided food and shelter, and Peter ends up marrying a tailor, Pema Lhaki, while Heinrich befriends the Dalai Lama. They meet regularly; while he satiates the child's curiosity about the world, including Jack the Ripper and 'yellow hair'; he is exposed to the teachings of Lord Buddha, He even constructs a movie theater, while getting news of the end of the war, his ...",Sedam godina u Tibetu
