,genre,storyline,title
147,Adventure Family Fantasy,None,Carstvo Velikog Oza
148,Adventure Comedy Family,"After moving to a new small town, teenage Zach Cooper (Dylan Minnette) meets the beautiful girl next door, Hannah (Odeya Rush). But every silver lining has a cloud, and Zach's comes when he learns that Hannah has a mysterious dad who is revealed to be R. L. Stine (Jack Black), the author of the bestselling Goosebumps series. It turns out that there is a reason why Stine is so strange - he is a prisoner of his own imagination - the monsters that his books made famous are real, and Stine protects his readers by keeping them locked up in their books. Zach unintentionally unleashes the monsters from their manuscripts and they begin to terrorize the town. It's up to Stine, Zach, Hannah, and Zach's friend Champ (Ryan Lee) to put all the monsters back in their books.",Čudovišta iz susjedstva
149,Adventure Family Fantasy,"Lucy and Edmund Pevensie are stranded in Cambridge, living in the house of their obnoxious cousin Eustace, while the grown-ups Susan and Peter are living in the USA with their parents. When a painting of a ship sailing on the sea of Narnia overflows water in their room, Lucy, Edmund and Eustace are transported to the ocean of Narnia and rescued by King Caspian and the crew of the ship The Dawn Treader. Caspian explains that Narnia has been in peace for three years but before he took his throne back, his uncle tried to kill the seven lords of Telmar, who were the closest and most loyal friends of his father. They fled to The Lone Island and no one has ever heard anything about them. Now Caspian is seeking out the lords of Telmar with his Captain Drinian, the talking mouse Reepicheep and his loyal men. Soon, they discover that an evil form of green mist is threatening Narnia and the siblings and their cousin join Caspian in a quest to retrieve the seven swords of the seven lords of ...",Kronike iz Narnije: Plovidba broda Zorogaza
150,Animation Adventure Comedy,"The once hideous ogre Shrek is now living a good life with wife Fiona and his three children. But he soon has a meltdown in front of them and his friends during his kids' birthday party. He suddenly wants to be a real ogre like he was before he ever met Fiona. So he turns to devious deal maker Rumplestiltskin for help. At first, Shrek lives the life he once lost and everything is good. But he soon finds out that he has been set up by Rumplestiltskin, who now rules the land with an iron fist. Teaming with friends Donkey, Fiona and Puss in Boots, Shrek is in for the fight of his life as he tries to get his life back before time runs out.",Shrek uvijek i zauvijek
151,Animation Action Adventure,"After the defeat of their old archnemesis, The Shredder, the Turtles are needed more than ever, but Raphael, Donatello, and Michelangelo have become lost and directionless. Leonardo has gone to Central America, on the orders of the martial arts master and father figure Master Splinter, for training. Donatello and Michelangelo have started small businesses in Leonardo's absence. Meanwhile, strange things are happening in New York City. An army of ancient creatures threatens to take over the world and the Turtles must unite again to save it.",Ninđa kornjače
152,Comedy Family Fantasy,"Based on the beloved children's novel by E.B. White, a young girl named Fern rescues a runty piglet, raises it as her own and names him Wilbur. However, after Wilbur grows into a pig, she is compelled to sell him to her Uncle Homer Zuckerman down the street. At Zuckerman's barn, Wilbur meets a host of animals and later learns from them that come winter, he will be slaughtered for food. Fearing for his life, Charlotte, a gentle and wise spider whom befriended the lonely Wilbur, vows to save his life.",Charlotte's Web
153,Animation Action Comedy,"Set in futuristic Metro City, Astro Boy is about a young robot with incredible powers created by a brilliant scientist in the image of the son he has lost. Unable to fulfill the grieving man's expectations, our hero embarks on a journey in search of acceptance, experiencing betrayal and a netherworld of robot gladiators, before he returns to save Metro City and reconcile with the father who had rejected him.",Astro Boy
154,Animation Adventure Comedy,"Even in a world populated entirely by mechanical beings Rodney Copperbottom is considered a genius inventor. Rodney dreams of two things, making the world a better place and meeting his idol, the master inventor Bigweld. On his journey he encounters Cappy, a beautiful executive 'bot with whom Rodney is instantly smitten, the nefarious corporate tyrant Ratchet who locks horns with Rodney, and a group of misfit 'bots known as the Rusties, led by Fender and Piper Pinwheeler.",Roboti
155,Comedy Family Fantasy,"Based on Gail Carson Levine's award winning novel, this is the story of Ella, a young woman who was given a ""gift"" of obedience by a fairy named Lucinda. She must obey anything anyone tells her to do. When her mother passes away, she is cared for by her thoughtless and greedy father who remarries a loathsome woman with two treacherous daughters. This modern-day, fantasy Cinderella story features fairies, ogres and elves...as well as a hero in the guise of Prince Charmont, whom Ella falls in love with. Unlike Cinderella though, she must depend on herself and her intelligence to get her through her troubles and find Lucinda in order for her ""curse"" to be broken!",Ellin carobni svijet
156,Comedy Family Romance,"Mia Thermopolis is the average teenager - sweet, a little geeky and pretty much invisible to everyone with the exception of her mother, best friend Lilly and Lilly's older brother Michael. Making it through high school without throwing up is a challenge in itself for Mia, so it doesn't come as welcome news when her estranged grandmother shows up out of the blue and calmly informs her that she is in fact the heir to the throne of a European country called Genovia. Suddenly Mia's life is thrown into complete overload. She's being taught about scarves, waves and pears in order to become a perfect princess, she gets a makeover and a tough looking yet sweet bodyguard/limo driver called Joe. Things get out of hand when the media gets a hold of the story and suddenly Mia is thrust into the spotlight in both the newspapers and in school. On top of all that Mia has a choice to make. She must decide by Genovia's Independence Day Ball whether she longs to relinquish her claim on the throne or to...",Princezini dnevnici: Odjednom princeza
157,Animation Action Adventure,"Frank Detorre is a slovenly zoo keeper, and simple father to the only young and bright girl named Shane, who catches a cold right after he swallowed a germ-ridden egg! The inside of his body is known as the ""City of Frank"". An unlikely hero of a policeman white blood cell, by the name of Osmosis Jones, works as a member of Immunity cell. But with that germ-ridden egg comes a mortal danger: Osmosis discovers Frank has really contracted a villainous and black-hearted deadly virus known as Thrax who arrives and is plotting to ultimately overheat Frank's body, killing him from the inside out! Thrax is motivated by trying to become the nastiest new virus, attempting to kill each new victim faster than the previous. His grandiose plan for Frank is death in 48 hours, breaking previous medical records! Meanwhile the pill that Frank took, Drix arrives in the body and covers Frank's throat with ice to cover the irritation. Osmosis Jones becomes his newest partner. Now it's all up to only ...",Osmosis Jones
158,Comedy Family Romance,"The story begins with Spanky, who is the president of the ""He-Man Woman Haters Club"" with many school-aged boys from around the neighborhood as members. His best friend, Alfalfa, has been chosen as the driver for the club's prize-winning go-kart, called ""The Blur"", in the annual Soap Box Derby style race. However, when the announcement is made, Alfalfa is nowhere to be found. The boys catch Alfalfa in the company of Darla -- ""a girl!"" Alfalfa isn't like his friends because he's in love with Darla, and unfortunately threatens the very existence of their ""boys only"" club. The club's members try their hardest to break the two apart, eventually causing their beloved clubhouse to burn down. Darla is mistakenly led to believe Alfalfa feels ashamed of her, so she turns her attentions to Waldo, the new rich kid whose father is an oil tycoon. Further trouble ensures when their prized go-cart ""The Blur"" is stolen by local neighborhood bullies Butch and Woim. How can they win the big race and ...",The Little Rascals
159,Adventure Comedy Family,"Wayne Szalinski is your average ""nutty scientist"", working on a top secret machine that shrinks objects. When it unexpectedly starts working, he's so amazed he forgets to tell his family to be careful. And when they wander into his lab...","Draga, smanjio sam djecu"
160,Adventure Comedy Family,"At the Museum of Natural History, there's a new exhibit being unveiled. Larry Daley, who manages the night exhibit where the exhibits come to life because of the Tablet of Ahkmenrah, is in charge of the presentation. But when the exhibits go awry, Larry finds himself in trouble. He learns the Tablet is corroding so he does some research and learns that Cecil, the former museum guard, was at the site when the Tablet was discovered. He tells Larry they were warned if they remove it could mean the end. Larry realizes it means the end of the magic. He talks to Ahkmenrah who says that he doesn't know anything. Only his father the Pharaoh knows the Tablet's secrets. He learns that the Pharaoh was sent to the London museum. So he convinces Dr. McPhee, the museum curator, to help send him to London. He takes Ahkmenrah with him but some of the others tag along, like Teddy Roosevelt, Attila, Octavius, and Jedediah.",Noć u muzeju 3
161,Adventure Family Fantasy,"Alice returns to the magical world of Underland, only to find the Hatter in a horrible state. With the help of her friends, Alice must travel through time to save the Mad Hatter and Underland's fate from the evil clutches of the Red Queen and a clock like creature, known as Time.",Alisa iza ogledala
162,Comedy Family,"For 12 year old Alexander Cooper, everyday is a bad day. And his family thinks he's being silly because they never have a bad day. On the day before his 12th birthday party, he learns that another boy is having a party of his own and everyone is going to it. And another kid punks him online. So at midnight of his birthday, he wishes that his whole family can have a bad day. And things for the whole family go bad, his mom's car is broken so they have to share a car, his sister has a cold and has to go on stage, his older brother, who's hoping to get his driver's license and to bring his girlfriend to the prom, has to deal with his girlfriend's snootiness and fails to get his license, his mom has a crisis at work which could cost her her job, and his dad who has a job interview has to bring his younger brother with him but because his pacifier is broken he can't stop crying. Alex feels responsible.","Alexander and the Terrible, Horrible, No Good, Very Bad Day"
163,Animation Adventure Comedy,"The famous race car Lightning McQueen and his team are invited to compete in the World Grand Prix race. There, McQueen's best friend Mater finds himself involved in international espionage, and alongside two professional British spies attempts to uncover a secret plan led by a mysterious mastermind and his criminal gang, which threatens the lives of all competitors in the tournament.",Auti 2
164,Comedy Drama Family,"To Greg Heffley, middle school is the dumbest idea ever invented. It's a place rigged with hundreds of social landmines, not the least of which are morons, wedgies, swirlies, bullies, lunchtime banishment to the cafeteria floor - and a festering piece of cheese with nuclear cooties. To survive the never-ending ordeal and attain the recognition and status he feels he so richly deserves, Greg devises an endless series of can't-miss schemes, all of which, of course, go awry. And he's getting it all down on paper, via a diary - ""it's NOT a diary, it's a journal!"" Greg insists, preferring the less-sissyfied designation - filled with his opinions, thoughts, tales of family trials and tribulations, and (would-be) schoolyard triumphs. ""One day when I'm famous,"" writes Greg, ""I'll have better things to do than answer people's stupid questions all day."" So was born the Wimpy Kid's diary.",Gregov dnevnik
165,Action Drama Family,"12-year-old Dre Parker has moved to China, and finds himself like a fish out of water. He befriends a fellow classmate, Mei Ying, only to make a rival, Cheng, who starts to bully and attack Dre. Soon, Mr Han, the maintenance man of Dre's apartment, fends off Cheng and his friends when they are attacking Dre and signs Dre up to fight in the Kung Fu tournament in return for the bullies laying off of Dre. Dre realizes Mr. Han is much more than a maintenance man, when he's revealed as a master of Kung Fu and Dre soon learns that Kung Fu is about self defense and peace, instead of violence and bloodshed.",Karate Kid
166,Comedy Family Sport,"Joe Kingman is a huge football star. He's got women, money, and a good career. Everything is perfect for him. Then one day an 8 year old girl shows up at his door telling him that she's his daughter from a past relationship. Once he has proof that she is for a fact his, he tries but fails miserably at ""parenting."" From problems such as his super speedy car with no backseat, to leaving her in a bar at 3 am, he's got a lot to deal with. Eventually though, she gets him, (and his football team) wrapped around her finger. When she has a near-death experience and Joe finds out her mother died early that year, he wants her to move and live with him. Her aunt though disagrees and takes her home. Joe has to play the game of his life and when he's injured, and things don't look good for him, his daughter comes out and gets him right back on the field.",The Game Plan
167,Comedy Family Fantasy,"Molly Mahoney is the manager of Mr. Magorium's Wonder Emporium, the awesome toy store owned by Mr. Edward Magorium. Molly was a promising composer and piano player when she was a girl, and now she is a twenty-three year-old insecure woman who feels stuck in her job. Among the costumers of the Emporium is the lonely hat collector, Eric Applebaum, who has only Molly and Mr. Magorium for friends. When the last pair of shoes that Mr. Magorium bought in Toscana is worn, he hires the accountant, Henry Weston to adjust the accounts of the Emporium. Furthermore, he claims that he is two hundred and forty-three years old and his time to go has come; he gives a block of wood called Congreve cube to Molly and asks Henry to transfer the Emporium to her name. Molly tries to convince Mr. Magorium to stay in his magical toy store instead of ""going"".",Mr. Magorium's Wonder Emporium
168,Action Adventure Comedy,"An old and forgotten game develops magical powers in this fantasy for the whole family. Twelve-year-old Walter Budwing (Josh Hutcherson) and his younger brother, Danny (Jonah Bobo), figure they're going to be in for a boring time when their father (Tim Robbins), who was supposed to spend the day with them, is suddenly called away on business, and gives them strict orders not to leave the house. Walter, who doesn't have much use for Danny, is motivated by boredom more than anything else when he agrees to play a board game Danny has found in the basement during a round of hide-and-seek. However, the boys quickly discover the space-themed game Zathura has some unusual qualities -- a roll of the dice unexpectedly launches the Budwing home into outer space, and Walter and Danny are suddenly fending off menacing robots, angry aliens, and showers of interstellar debris outside the Earth's atmosphere. As the boys try to figure out a way back home, they get some unexpected help from an ...",Zathura: A Space Adventure
169,Adventure Comedy Family,"It all begins when young Will Stronghold, the son of the two famous superheroes: Steve and Josie, A.K.A. the incredibly strong, seemingly invulnerable Commander and and the high-speed flying Jetstream. However, Will does not actually know if he has any powers of his own, and has not told his parents this. He and his best friend, Layla are facing their first day of a secret school in the clouds like none on earth: Sky High, the first and only high school for kids with super-human powers going through crime-fighting puberty. But with no apparent superpowers of his own, however, Will seems destined to grow up a mere sidekick. But as he discovers his true strengths, he'll also learn that it takes loyalty and teamwork to truly become a hero!",Gimnazija za superjunake
170,Comedy Family Fantasy,"The wide generation gap between Tess Coleman and her teenage daughter Anna is more than evident. They simply cannot understand each other's preferences. On a Thursday night they have a big argument in a Chinese restaurant. Both receive a fortune cookie each from the restaurant owner's mother which causes them to switch bodies next day. As they adjust with their new personalities, they begin to understand each other more and eventually it's the mutual self-respect that sorts the things out.",Šašavi petak
171,Action Adventure Comedy,"Fifteen-year-old Alan Abernathy, the son of a toy store owner, tries out some new action figures: The Commando Elite versus The Gorgonites. But three months ago, a toy company believes it is onto something when it employs the latest government military technology in a series of action figures, enabling them to talk. They underestimate the power of the special micro chips they've employed, however, as the two opposing sides of the toy line start thinking for themselves and engaging in real combat! The Commando Elite vow to wipe out the Gorgonites in a suburban neighborhood. Alan, his neighbor Christy Fimple, (on whom he has a massive crush) with the help of the kind Gorgonites, must protect his home and family from the Commandos.",Mali vojnici
172,Adventure Comedy Family,"Major Benson Winifred Payne is being discharged from the Marines. Payne is a killin' machine, but the wars of the world are no longer fought on the battlefield. A career Marine, he has no idea what to do as a civilian, so his commander finds him a job - commanding officer of a local school's JROTC program, a bunch or ragtag losers with no hope. Using such teaching tools as live grenades and real bullets, Payne starts to instill the Corps with some hope. But when Payne is recalled to fight in Bosnia, will he leave the Corps that has just started to believe in him, or will he find out that killin' ain't much of a livin'?",Major Payne
173,Comedy Family Fantasy,"Nanny McPhee arrives to help a harried young mother who is trying to run the family farm while her husband is away at war, though she uses her magic to teach the woman's children and their two spoiled cousins five new lessons.",Nanny McPhee and the Big Bang
174,Action Adventure Family,"Balthazar Blake (Nicolas Cage) is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath (Alfred Molina). Balthazar can't do it alone, so he recruits Dave Stutler (Jay Baruchel), a seemingly average guy who demonstrates hidden potential, as his reluctant protégé. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness. It'll take all the courage Dave can muster to survive his training, save the city and get the girl as he becomes The Sorcerer's Apprentice.",Čarobnjakov učenik
175,Comedy Family Fantasy,"In 1974, Marty Bronson builds the Sunny Vista Motel in Los Angeles, California, with the intention of raising his son Skeeter and his daughter Wendy in the place where he works. However he is not a good businessman and the hotel goes bankrupt. Marty is forced to sell his motel to Barry Nottingham who promises to hire Skeeter in a general manager position when he has grown up. Years later, Barry builds a new hotel; forgets his promise to Marty; and Skeeter Bronson is only the handyman of his hotel. The general manager is the arrogant Kendall, who is engaged with the shallow Barry's daughter Violet Nottingham. When the Webster Elementary School where Wendy is the principal will be closed to be demolished, she needs to travel to Arizona for a job interview. Wendy asks her friend Jill, who is teacher in the same school, to watch her son Patrick and her daughter Bobbi during the day and Skeeter to watch them during the night. Skeeter meets the estranged kids with his best friend Mickey and...",Priče za laku noć
176,Animation Adventure Comedy,"Lem is just an average teenager working on getting the girl and furthering his career at the local planetarium - except that he's an alien. At least to U.S. astronaut Captain Charles T. Baker who lands on Lem's planet hoping for a quick flag plant and a hasty return to earth and his millions of screaming fans. But on this alien planet the media has tagged spacemen as brain-eating, zombie-creating monsters, causing Baker to run for his life and into Lem's house. Now it's up to the green native to get the clumsy astronaut back to his spaceship before military dictator General Grawl and mad scientist Professor Kipple manage to exterminate the Earthly visitor.",Planet 51
177,Adventure Family Fantasy,"Mo has the special talent to bring characters out of books. One night he brings out three characters from Inkheart, a story set in medieval times and filled with magical beings. Capricorn and Basta, two villains, and Dustfinger, a fire-eater. Now, 10 years later Meggie discovers the truth and it's up to her to escape Capricorn's evil grasp.",Srce od tinte
178,Animation Adventure Comedy,"The tale of three unlikely heroes - a misfit mouse who prefers reading books to eating them, an unhappy rat who schemes to leave the darkness of the dungeon, and a bumbling servant girl with cauliflower ears - whose fates are intertwined with that of the castle's princess.",Priča o mišu zvanom Despero
179,Animation Adventure Comedy,"When Fiona's father and King of Far Far Away passes away, the clumsy Shrek becomes the immediate successor of the throne. However, Shrek decides to find the legitimate heir Artie in a distant kingdom with his friends Donkey and Puss in Boots to be able return to his beloved house in the swamp with the pregnant Fiona. Meanwhile, the envious and ambitious Prince Charming joins the villains of the fairytales plotting a coup d'état to become the new king.",Shrek Treći
180,Animation Adventure Comedy,"A happily domesticated grizzly bear named Boog, has his perfect world turned upside down after he meets Elliot, a scrawny, fast-talking one-horned wild mule deer. They both end up stranded together in the woods during hunting season and it's up to the duo to rally all the other forest animals and turn the tables on the hunters.",Sezona lova
181,Animation Adventure Comedy,"When the bee Barry B. Benson graduates from college, he finds that he will have only one job for his entire life, and absolutely disappointed, he joins the team responsible for bringing the honey and pollination of the flowers to visit the world outside the hive. Once in Manhattan, he is saved by the florist Vanessa and he breaks the bee law to thank Vanessa. They become friends and Barry discovers that humans exploit bees to sell the honey they produce. Barry decides to sue the human race, with destructive consequences to nature.",Pčelin film
182,Adventure Family Fantasy,"It was no ordinary life for a young girl: living among scholars in the hallowed halls of Jordan College and tearing unsupervised through Oxford's motley streets on mad quests for adventure. But Lyra's greatest adventure would begin closer to home, the day she heard hushed talk of an extraordinary particle. Microscopic in size, the magical dust--discovered in the vast Arctic expanse of the North--was rumored to possess profound properties that could unite whole universes. But there were those who feared the particle and would stop at nothing to destroy it. Catapulted into the heart of a terrible struggle, Lyra was forced to seek aid from clans, 'gyptians, and formidable armored bears. And as she journeyed into unbelievable danger, she had not the faintest clue that she alone was destined to win, or to lose, this more-than-mortal battle...",Zlatni kompas
183,Comedy Family Fantasy,None,Odrastanje
184,Animation Action Adventure,"When a group of scientists are offered funding into genetic research if they agree to try and clone the greatest ever Pokémon, Mew, the end result is success and Mewtwo is born. However Mewtwo is bitter about his purpose in life and kills his masters. In order to become the greatest he throws open a challenge to the world to battle him and his Pokémon. Ash and his friends are one of the few groups of trainers who pass the first test and prepare for battle. However they soon find out about further cloning and Mewtwo's ultimate plan for the earth.",Pokémon: Mewtwo uzvraća udarac
185,Comedy Family Fantasy,"Inside a snowflake exists the magical land of Whoville. In Whoville, live the Whos, an almost mutated sort of munchkin-like people. All the Whos love Christmas, yet just outside of their beloved town, lives the Grinch (Jim Carrey). The Grinch is a nasty creature that hates Christmas, and plots to steal it away from the Whos which he equally abhors. Yet a small child, Cindy Lou Who (Taylor Momsen), decides to try befriend the Grinch.",Kako je Grinch ukrao Božić
186,Comedy Family Fantasy,"Furious that her late father only willed her his gloomy-looking mansion rather than his millions, Carrigan Crittenden is ready to burn the place to the ground when she discovers a map to a treasure hidden in the house. But when she enters the rickety mansion to seek her claim, she is frightened away by a wicked wave of ghosts. Determined to get her hands on this hidden fortune, she hires afterlife therapist Dr. James Harvey to exorcise the ghosts from the mansion. Harvey and his daughter Kat move in, and soon Kat meets Casper, the ghost of a young boy who's ""the friendliest ghost you know."" But not so friendly are Casper's uncles--Stretch, Fatso and Stinkie--who are determined to drive all ""fleshies"" away. Ultimately, it is up to Harvey and Kat to help the ghosts cross over to the other side.",Casper
187,Adventure Comedy Crime,"Baby Bink couldn't ask for more; he has adoring (if somewhat sickly-sweet) parents, he lives in a huge mansion, and he's just about to appear in the social pages of the paper. Unfortunately, not everyone in the world is as nice as Baby Bink's parents; especially the three enterprising kidnappers who pretend to be photographers from the newspaper. Successfully kidnapping Baby Bink, they have a harder time keeping hold of the rascal, who not only keeps one step ahead of them, but seems to be more than a little bit smarter than the three bumbling criminals.",Baby's Day Out
188,Comedy Family Fantasy,"Roger, who has lost his mother, is living separated from his father. As he and his friend J.P. are fans of the California Angels baseball team, he has got only two dreams: living together with a real family and seeing the Angels winning the Pennant.",Anđeli na terenu
189,Animation Adventure Comedy,"During a fight between the Krusty Krab and Plankton, the secret formula disappears and all of Bikini Bottom goes into a terrible apocalypse. The Bikini Bottomites go crazy and they all believe that Spongebob and Plankton stole the secret formula. The two new teammates create a time machine to get the secret formula before it disappears and also go to some weird places along the way including a time paralex where they meet a time wizard named Bubbles who is a dolphin. The two later get to the time when the formula disappeared and take it back to the present day time. They then realized that it's a fake formula Plankton made when he was taking the real one and the Bikini Bottomites try to destroy Spongebob (Plankton runs away) Spongebob smells Krabby patties and so does everyone else so the Bikini Bottomites follow it (instead of destroying Spongebob) and they arrive at the bank of the surface. Everyone except Spongebob, Patrick, Mr. Krabs, Squidward, Sandy, and a stowaway Plankton go ...",Spuzva Bob Skockani: Spuzva na suhom
190,Comedy Family Fantasy,"Tom Popper grew up having very little interaction with his father who was off exploring the world. When he grows up he spends most of time on his work and ignores his children. One day his father sends him an unusual gift: a penguin. Popper can't help but wonder why his father would send him a penguin. He tries to get rid of it, but accidentally orders five more. When his children and ex-wife show up to celebrate his son's birthday, the kids are taken with the penguins. And Popper finally gets to connect with his kids while his work suffers.",Mr. Popper's Penguins
191,Adventure Comedy Family,"Ben Stiller returns as night watchman Larry Daily, now a successful business man, who gets back to the museum just in time to find that he needs to get his friends out of trouble. This new installment takes us to the Smithsonian, and introduces us to new characters, such as Amelia Earhart, General Custer, and many more!",Noć u muzeju 2
192,Action Adventure Comedy,"The story begins with Speed Racer who is a young man with natural racing instincts whose goal is to win The Crucible, a cross-country car racing rally that took the life of his older brother, Rex Racer. Speed is loyal to the family business, run by his parents Pops and Mom. Pops designed Speed's car, the Mach 5. The owner of Royalton Industries makes Speed a lucrative offer, Speed rejects the offer, angering the owner. Speed also uncovers a secret that top corporate interests, including Royalton, are fixing races and cheating to gain profit. With the offer to Speed denied, Royalton wants to ensure that Speed will not win races. Speed finds support from his parents and his girlfriend Trixie and enters The Crucible in a partnership with his one-time rival, Racer X, seeking to rescue his family's business and the racing sport itself.",Speed Racer
193,Adventure Family Fantasy,"Nim Rusoe is a girl who joins her father, a scientist, when he does research on marine life on an island. It's just the two of them but she spends her time making friends with all the animals she encounters, chatting on the computer and reading the adventure books of Alex Rover. When her father goes to do some research but when a storm strikes the island he doesn't come back, she gets worried and frightened. She then e-mails Alex Rover hoping that he will come but what she doesn't know is that Alex Rover is a woman who is agoraphobic and germaphobic. But her creation comes to life and eggs her to go. Unfortunately she has never gone anywhere before and is denied her necessities like her sanitary gel by the customs officer at the airport. In the meantime, Nim tries to be strong while waiting for Alex to arrive.",Nim's Island
194,Animation Adventure Comedy,"Garden gnomes Gnomeo (James McAvoy) and Juliet (Emily Blunt) have as many obstacles to overcome as their quasi namesakes when they are caught up in a feud between neighbors. But with plastic pink flamingos and lawnmower races in the mix, can this young couple find lasting happiness?",Gnomeo & Juliet
195,Animation Adventure Family,"Arthur is a spirited ten-year old whose parents are away looking for work, whose eccentric grandfather has been missing for several years, and who lives with his grandmother in a country house that, in two days, will be repossessed, torn down, and turned into a block of flats unless Arthur's grandfather returns to sign some papers and pay off the family debt. Arthur discovers that the key to success lies in his own descent into the land of the Minimoys, creatures no larger than a tooth, whom his grandfather helped relocate to their garden. Somewhere among them is hidden a pile of rubies, too. Can Arthur be of stout heart and save the day? Romance beckons as well, and a villain lurks.",Arthur u zemlji Minimoya
196,Animation Adventure Comedy,"The sea underworld is shaken up when the son of the shark mob boss is found dead and a young fish named Oscar is found at the scene. Being a bottom feeder, Oscar takes advantage of the situation and makes himself look like he killed the finned mobster. Oscar soon comes to realize that his claim may have serious consequences.",Riba ribi grize rep
197,Animation Action Adventure,"Jimmy Neutron is a boy genius and way ahead of his friends, but when it comes to being cool, he's a little behind. All until one day when his parents, and parents all over Earth are kidnapped by aliens, it's up to him to lead all the children of the world to rescue their parents.",Jimmy Neutron
198,Comedy Family Romance,"In this sequel to ""Father of the Bride"", George Banks must accept the reality of what his daughter's ascension from daughter to wife, and now, to mother means when placed into perspective against his own stage of life. As the comfortable family unit starts to unravel in his mind, a rapid progression into mid-life crisis is in his future. His journey to regain his youth acts as a catalyst for a kind of ""rebirth"" of his attitude on life when he and his wife, Nina, find how their lives are about to change as well.",Otac moje nevjeste 2
199,Comedy Drama Family,"Gordon Bombay is forced to withdraw from the minor hockey league with a knee injury. Much to his surprise, he is given the job of coach of Team USA Hockey for the Junior Goodwill Games in California. With most of the Ducks and a few new players in tow, he sets forth for LA. All appears to be going well for a while, but the hype of Hollywood starts to get to Gordon, and he is distracted when Iceland, the favourites to win the title, appear on the scene.",D2: The Mighty Ducks
200,Action Adventure Comedy,"The turtles find out where the Ooze, the substance which made them mutate, came from. Unfortunately Shredder learns about it too, and uses it to enhance himself. So the turtles have to prove again who's the better ninja fighter.",Teenage Mutant Ninja Turtles II: The Secret of the Ooze
201,Comedy Drama Family,"Three bachelor friends - architect Peter, artist Michael, and actor Jack are sharing an apartment in Manhattan. After Jack goes filming in Turkey his two flatmates find his baby daughter - which Jack doesn't know about - left outside their door. The two are left to look after the baby, and realise how difficult this can be. How would this baby change the life style of these confirmed bachelors?",3 Men and a Baby
202,Comedy Family Fantasy,"Returning from a hunting trip in the forest, the Henderson family's car hits an animal in the road. At first they fear it was a man, but when they examine the ""body"" they find it's a ""bigfoot"". They think it's dead so they decide to take it home (there could be some money in this..). As you guessed, ""it"" isn't dead. Far from being the ferocious monster they fear ""Harry"" to be, he's a friendly giant. In their attempts to keep Harry a secret, the Henderson's have to hide him from the authorities and a man, who has made it his goal in life, to catch a ""bigfoot"".",Harry and the Hendersons
203,Action Family Romance,Picks up where the first movie (Karate Kid) leaves off. Mr. Miyagi and Daniel take a trip to Okinawa to visit Mr Miyagi's dying father. After arriving Mr Miyagi finds he still has feelings for an old love. This stirs up trouble with an old rival that he originally left Okinawa to avoid. In the mean time Daniel encounters a new love and also makes some enemies.,Karate Kid 2
204,Animation Adventure Comedy,"Mumble the penguin has a problem: his son Erik, who is reluctant to dance, encounters The Mighty Sven, a penguin who can fly! Things get worse for Mumble when the world is shaken by powerful forces, causing him to brings together the penguin nations and their allies to set things right.",Ples malog pingvina 2
205,Animation Action Adventure,"As the Clone Wars sweep through the galaxy, the heroic Jedi Knights struggle to maintain order and restore peace. More and more systems are falling prey to the forces of the dark side as the Galactic Republic slips further and further under the sway of the Separatists and their never-ending droid army. Anakin Skywalker and his Padawan learner Ahsoka Tano find themselves on a mission with far-reaching consequences, one that brings them face-to-face with crime lord Jabba the Hutt. But Count Dooku and his sinister agents, including the nefarious Asajj Ventress, will stop at nothing to ensure that Anakin and Ahsoka fail at their quest. Meanwhile, on the front lines of the Clone Wars, Obi-Wan Kenobi and Master Yoda lead the massive clone army in a valiant effort to resist the forces of the dark side ...",Star Wars: The Clone Wars
206,Adventure Family Fantasy,"When his lightning bolt is stolen, Zeus accuses Poseidon's son Percy Jackson and gives Poseidon's son fourteen days to return it, otherwise he will initiate a war amongst the gods. Meanwhile the teenager, Percy, who is dyslexic and has ADHD is visiting The Museum of Metropolitan of Art and is attacked by a Fury disguised in his teacher. His physically handicapped best friend Grover reveals that Percy is a demigod and that he is his protector and his teacher Mr Brunner gives him a pen telling him that it is a powerful weapon. They go to Percy's house and together with his mother Sally they drive to the Camp Half-Blood. However Sally is attacked by a Minotaur and vanishes before Percy can help her. In the camp, Percy befriends the gorgeous Annabeth; when they are attacked by Hades who wants the lighting bolt for himself, Percy discovers that his mother is in the Underworld with Hades. Percy decides to travel on a dangerous quest to retrieve the lightning bolt and save his mother. Grover...",Percy Jackson i Olimpijci: Kradljivac gromova
207,Family Music Musical,"This film is about a teenage girl who is very upset about her brother's death in a car crash. Terri has a love of singing and making up her own songs. Her brother (before his death) secretly submits a DVD of her singing to a musical summer camp down in L.A. Her father doesn't want her to go, but secretly her mom lets her go and everything goes fine, except she has stage fright. She gets through her stage fright with the help of her new friend Jay. At the end of the contest everyone at the musical school have to perform something. And if they win, they win a scholarship along with it. Her dad finds out, comes down to L.A. and threatens to take her home! Will he let her stay? and will she win the contest? Viewers are on the edges of their seats to find out what happens...",Digni glas
