,genre,storyline,title
429,Action Adventure Mystery,"Benjamin Franklin Gates, a pedigree of the treasure hunter family who learns about a national treasure from his grandfather. The treasure is stashed somewhere in the country and the clue leading to the treasure chest is cyphered and scattered all over the country. Benjamin's father abhors treasure hunting, as he himself lost 20 years in chasing the treasure without success. Plot takes a twist when Ben's accomplice Ian decides to steal 'Declaration of Independence' for the next clue. Ben refuses to Ian's plan and they become hostile. When Ben tips FBI about the possible theft, they refused to believe him. Ben determines to steal the 'Declaration of Independence' in order to protect it from Ian. Ben meets 'Abigail Chase' the curator of the archives when he steals the document. Rest of the story is about how Ben, his partner Riley and Abigail decrypts the clues and rescues the national treasure without getting to the hands of Ian.",Nacionalno blago
430,Action Adventure Thriller,"A man named Owen Davian kills an IMF agent that was sent undercover by the legendary Ethan Hunt, who has retired from combat missions. Hunt now has a fiancé, Julia, who believes that he works for the traffic department when he really trains younger IMF agents to go into combat. He is assigned to his last mission. His mission, should he choose to accept it is to capture Davian, who is selling a toxic weapon called the rabbits foot. But Davian is reckless, cruel, and deathly. He promises Hunt that he will find Julia, hurt her, and Ethan will be too dead to help her. The mission is no more different to others, its dangerous, smart, and impossible; but now it's personal.",Nemoguća misija III
431,Action Drama Thriller,"Robert Redford stars in this action drama as General Irwin, a respected three-star tactician whose career ends in disgrace when he's court-martialed and sent to The Castle, a maximum security military prison. Irwin quickly butts heads with the facility's autocratic warden, Colonel Winter (James Gandolfini), who runs his command with an iron fist, even killing prisoners when he deems it necessary. Irwin rallies his fellow convicts into a rag-tag army and leads them in a revolt against Winter, an action that the warden is ready to repel by violent means.",Posljednja bitka
432,Animation Action Adventure,"1914: Milo Thatch, grandson of the great Thaddeus Thatch works in the boiler room of a museum. He knows that Atlantis was real, and he can get there if he has the mysterious Shephards journal, which can guide him to Atlantis. But he needs someone to fund a voyage. His employer thinks he's dotty, and refuses to fund any crazy idea. He returns home to his apartment and finds a woman there. She takes him to Preston B. Whitmore, an old friend of his Grandfathers. He gives him the shepherds journal, a submarine and a 5 star crew. They travel through the Atlantic ocean, face a large lobster called the Leviathan, and finally get to Atlantis. But does the Atlantis crew have a lust for discovery, or something else?",Atlantida: Izgubljeno carstvo
433,Action Adventure Romance,"Inspired by ""The Canterbury Tales,"" as well as the early life of William Marshall (later First Earl of Pembroke), this is the story of William, a young squire with a gift for jousting. After his master dies suddenly, the squire hits the road with his cohorts Roland and Wat. On the journey, they stumble across an unknown writer, Chaucer. William, lacking a proper pedigree, convinces Chaucer to forge genealogy documents that will pass him off as a knight. With his newly-minted history in hand, the young man sets out to prove himself a worthy knight at the country's jousting competition, and finds romance along the way.",Legenda o vitezu
434,Action Adventure Fantasy,"At the end of World War II, Nazi officers Karl Ruprecht Kroenen (Ladislav Beran) and Ilsa Haupstein (Biddy Hodson) start an experiment to raise the forces of Hell trough Russian dark mystic Rasputin (Karel Roden) on a Scottish island, but it's interrupted by an allied commando guided by professor Trevor ""Broom"" Bruttenholm (Kevin Trainor). He prevents killing the human-demonic half-blood, which was accidentally created and raises this ""Hellboy"", while rising to head of a secret C.I.A.-linked U.S. agency Bureau of Paranormal Research, which secretly studies and uses the occult, including supernatural freaks. As ""father"" Broom (Sir John Hurt) is aging, he hand-picks brilliant, sensitive Agent John Myers (Rupert Evans) as new minder-companion, as regular ""warrior"" Agent Clay (Corey Johnson) can't empathize and lacks flexibility mental. Hellboy (Ron Perlman) is quite a handful, regularly spotted by worried civilians on unauthorized excursions, especially to pyro-telekinetic freak friend ...",Hellboy
435,Action Adventure Comedy,"Jackie Chan, a top secret militant soldier, crashes into the South African jungle after his mission of kidnapping three scientists (who were experimenting with a powerful mineral) has gone awry. Waking up in a village of local natives, Chan has no memory of who he is, thus being addressed as ""Who Am I"". His journey with aid from two female sidekicks to find out his identity leads him all the way to Rotterdam where he coincidentally discovers the location of the organization that kidnapped the three scientists. With no memory, Chan is thirsty for answers by any means necessary.",Ngo si seoi
436,Action Adventure Drama,"A model has her rich, much older husband come with her to a photo shoot. But when their plane crashes in the middle of nowhere, a strong mind game erupts between the clever husband and the jealous young photographer as they try to get back to civilization.",Na rubu divljine
437,Action Crime Drama,"Jeff and Amy Taylor are moving to California and must drive across the country. When they find themselves stranded in the middle of a desert with hardly anyone or anything around, their trip comes to a sudden halt. Amy had taken a ride with a friendly trucker to a small diner to call for help, but after a long time, Jeff becomes worried. He finds that no one in the diner has seen or heard from his wife. When he finds the trucker who gave Amy the ride, the trucker swears he has never seen her. Now Jeff must attempt to find his wife, who has been kidnapped and is being held for ransom. But who can he trust?",Breakdown
438,Action Comedy Crime,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",Zločesti dečki
439,Action Crime Drama,"Jack Ryan is back and this time the bad guys are in his own government. When Admiral James Greer becomes sick with cancer, Ryan is appointed acting CIA Deputy Director of Intelligence. Almost before he can draw a breath in his new position, one of the president's closest friends and his family are murdered in their sleep by what appears to by drug cartels. Ryan is called in to investigate, but unknown to him the CIA has already sent a secret field operative to lead an illegal paramilitary force in Colombia against cartels. Things get even more complicated when his team is set up and he loses an agent in the field and a friend of his wife's, who was the murdered agent's secretary, is murdered that same day. Ryan must then risk not only his career, but his life to expose the truth behind the mystery.",Neposredna opasnost
440,Action Thriller,"Former CIA analyst, Jack Ryan is in England with his family on vacation when he suddenly witnesses an explosion outside Buckingham Palace. It is revealed that some people are trying to abduct a member of the Royal Family but Jack intervenes, killing one of them and capturing the other, and stops the plan in its tracks. Afterwards, he learns that they're Irish revolutionaries and the two men are brothers. During his court hearing the one that's still alive vows to get back at Jack but is sentenced and that seems to be the end of it. However, whilst the man is being transported, he is broken out. Jack learns of this but doesn't think there's anything to worry about. But, when he is at the Naval Academy someone tries to kill him. He learns that they are also going after his family and so he rushes to find them, safe but having also been the victims of a failed assassination. That's when Jack decides to rejoin the CIA, and they try to find the man before he makes another attempt.",Patriotske igre
441,Action Crime Thriller,"El Mariachi just wants to play his guitar and carry on the family tradition. Unfortunately, the town he tries to find work in has another visitor...a killer who carries his guns in a guitar case. The drug lord and his henchmen mistake El Mariachi for the killer, Azul, and chase him around town trying to kill him and get his guitar case.",El mariachi
442,Action Adventure Drama,"After being captured by Turks during the Crusades, Robin of Locksley and a Moor, Azeem, escape back to England, where Azeem vows to remain until he repays Robin for saving his life. Meanwhile, Robin's father, a nobleman loyal to King Richard the Lionheart, has been murdered by the brutal Sheriff of Nottingham, who helped install Richard's treacherous brother, Prince John, as King while Richard is overseas fighting the Crusades. When Robin returns home, he vows to avenge his father's death and restore Richard to the throne. Even though Maid Marian, his childhood friend, cannot help him, he escapes to the Forest of Sherwood where he joins a band of exiled villagers and becomes their leader. With their help, he attempts to cleanse the land of the evil that the Sheriff has spread.",Robin Hood: Princ lopova
443,Action Drama War,"It's May 1943 at a US Army Air Corps base in England. The four officers and six enlisted men of the Memphis Belle - a B-17 bomber so nicknamed for the girlfriend of its stern and stoic captain, Dennis Dearborn - will soon start their twenty-fifth mission, having completed their previous twenty-four successfully with nary an incident, while fewer and fewer other planes are coming back from their missions at all. If they complete their next mission successfully, they will be the first Army Air Corps B-17 Crew to complete their tour of duty. Visiting communications officer Lt. Col. Bruce Derringer wants to publicize and highly tout their accomplishment, even before it happens, as a long term good news campaign at a time when there is little good news to report. Derringer's plan is against the wishes of the base commander, Col. Craig Harriman, who would prefer to treat the ten as any of his other hard working men. The previous success of the Memphis Belle is despite the disparate natures ...",Memphis Belle
444,Action Western,"1878 in New Mexico: John Tunstall picks up young gun men from the road to have them work on his ranch, but also to teach them reading and to civilize them. However he's a thorn in the side of the rich rancher Murphy, as he's a competitor in selling cattle. One day he's shot by Murphy's men. Judge Wilson can't do anything, since Sheriff Brady is one of Murphy's men. But attorney Alex persuades him to constitute Tunstall's young friends to Deputies and give them warrants of arrest for the murderers. Instead of arresting them, William Bonney just shoots them down. Soon the 5 guys become famous and William gets the name ""Billie the Kid"" - but they're also chased by dozens of Murphy's men and the army. The people however honor him as fighter for justice.",Young Guns
445,Action Drama,"Code-named ""Maverick"", Pete Mitchell, the impetuous daredevil Navy-pilot ace, is accepted into Miramar's elite Fighter School, also known as ""Top Gun"". There, as the impulsive pilot competes with the best of the best, not only will he meet Charlie, the flying school's curvaceous astrophysics instructor, but also the brilliant and highly competitive fellow student, ""Iceman"", with whom right from the start, he will engage in a reckless contest. As Maverick is haunted by his father's mysterious death, will he be able to suppress his wild nature to win both the prestigious Top Gun Trophy and the girl?",Top Gun
446,Action Adventure Drama,"A soldier from Earth crashlands on an alien world after sustaining battle damage. Eventually, he encounters another survivor, but from the enemy species he was fighting. They band together to survive on this hostile world. In the end, the human finds himself caring for his enemy in a completely unexpected way.",Enemy Mine
447,Action Adventure Comedy,"Joan Wilder, a mousy romance novelist, receives a treasure map in the mail from her recently murdered brother-in-law. Meanwhile, her sister Elaine is kidnapped in Colombia and the two criminals responsible demand that she travel to Colombia to exchange the map for her sister. Joan does, and quickly becomes lost in the jungle after being waylayed by Zolo, a vicious and corrupt Colombian cop who will stop at nothing to obtain the map. There, she meets an irreverent soldier-of-fortune named Jack Colton who agrees to bring her back to civilization. Together, they embark upon an adventure that could be straight out of Joan's novels.",Lov na zeleni dijamant
448,Action Comedy Crime,"Oddball cop and tough guy, Jack Cates is the only survivor of a cop shooting and in hunting down the murderer collects Reggie Hammond from jail for 48 hours. Hammond is oddly motivated to help. The killer is searching for his stash of cash. Cates and Hammond who have the Black-white, cop-crook thing to work out make surprisingly good partners as they navigate through the city looking for their suspect.",48 sati
449,Action Adventure Family,"Perseus is the favored son of the god Zeus, but he has unwittingly ticked off the sea goddess Thetis. Just to make things worse, Perseus falls in love with the lovely Princess Andromeda, who used to be engaged to Thetis' son. Soon Perseus is off on one quest after another, with Zeus helping, Thetis hindering, and lots of innocent bystanders getting stabbed, drowned, and squished.",Sukob titana
450,Action Adventure Sci-Fi,"Taking place in a dystopian Australia in the near future, Mad Max tells the story of a highway patrolman cruising the squalid back roads that have become the breeding ground of criminals foraging for gasoline and scraps. When his wife and child meet a grisly end at the hands of a motorcycle gang, Max sets out across the barren wastelands in search of revenge.",Pobješnjeli Max
451,Action Comedy,"Bandit and Cledus are two truck-driving southerners who accept a dare from big-shots Big and Little Enos to pick up a truckload of beer from Texas and return it to them within a specified amount of time. Picking it up is simple enough, but as they are leaving Texas, Bandit unwittingly picks up Carrie, a hitchhiking bride-to-be who just left her groom, Junior, at the altar. Junior, however, is the son of Sheriff Buford T. Justice. And when Buford and Junior discover what has happened, they go on a ""high-speed pursuit"" across the Southeast to catch the bandit.",Smokey i Bandit
452,Action Drama Thriller,"Doug Roberts, Architect, returns from a long vacation to find work nearly completed on his skyscraper. He goes to the party that night concerned he's found that his wiring specifications have not been followed and that the building continues to develop short circuits. When the fire begins, Michael O'Halleran is the chief on duty as a series of daring rescues punctuate the terror of a building too tall to have a fire successfully fought from the ground.",Pakleni toranj
453,Action Adventure Thriller,"When an American space capsule is swallowed up by what they believe to be a Russian spaceship, World War III nearly breaks out. The British Government, however, suspect that other powers are at work as the space craft went down near Japan. S.P.E.C.T.R.E. is the force behind the theft, as James Bond discovers, but its motives are far from clear, and he must first find out where the captured space capsule is held before America and Russia initiate another world war.",Samo dvaput se živi
454,Action Adventure Comedy,"The story begins when ace detective Harry Goodman goes mysteriously missing, prompting his 21-year-old son Tim to find out what happened. Aiding in the investigation is Harry's former Pokémon partner, Detective Pikachu: a hilariously wise-cracking, adorable super-sleuth who is a puzzlement even to himself. Finding that they are uniquely equipped to communicate with one another, Tim and Pikachu join forces on a thrilling adventure to unravel the tangled mystery. Chasing clues together through the neon-lit streets of Ryme City--a sprawling, modern metropolis where humans and Pokémon live side by side in a hyper-realistic live-action world--they encounter a diverse cast of Pokémon characters and uncover a shocking plot that could destroy this peaceful co-existence and threaten the whole Pokémon universe.",Pokémon Detective Pikachu
455,Action Adventure Comedy,"After the Kingsman headquarters are blown up by a psychotic criminal named Poppy Adams, the surviving agents find their way to an allied secret organisation based in Kentucky, named Statesman. The two agencies must now work together in order to save the world and take down the so called 'Golden Circle'.",Kingsman: Zlatni Krug
456,Action Adventure Thriller,"A cryptic message from the past sends James Bond on a rogue mission to Mexico City and eventually Rome, where he meets Lucia, the beautiful and forbidden widow of an infamous criminal. Bond infiltrates a secret meeting and uncovers the existence of the sinister organisation known as SPECTRE. Meanwhile back in London, Max Denbigh, the new head of the Centre of National Security, questions Bond's actions and challenges the relevance of MI6 led by M. Bond covertly enlists Moneypenny and Q to help him seek out Madeleine Swann, the daughter of his old nemesis Mr White, who may hold the clue to untangling the web of SPECTRE. As the daughter of the assassin, she understands Bond in a way most others cannot. As Bond ventures towards the heart of SPECTRE, he learns a chilling connection between himself and the enemy he seeks.",Spectre
457,Action Drama History,"In February of 1952, one of the worst storms to ever hit the East Coast struck New England, damaging an oil tanker off the coast of Cape Cod and literally ripping it in half. On a small lifeboat faced with frigid temperatures and 70-foot high waves, four members of the Coast Guard set out to rescue more than 30 stranded sailors trapped aboard the rapidly-sinking vessel.",The Finest Hours
458,Action Adventure Drama,"An alternative version of the King Arthur legend. As a boy, Arthur is left orphaned after his father, King Uther Pendragon, and mother are killed in a war waged against them by Vortigern, who then assumes the throne. Arthur flees and is raised in a brothel, knowing very little of his birthright. Vortigern wants Arthur dead, to ensure there is no claimant to the throne. The legends foretell that only the next king will be able to draw Excalibur, Uther's sword, from the rock where it is lodged. So, in an effort to identify Arthur, Vortigern forces all the young men of Arthur's age to attempt to draw out the sword. Now it is Arthur's turn.",Kralj Arthur: Legenda o maču
459,Action Crime Drama,"In Johannesburg, the police department reduced the high rating of criminality using robots from the Tetravaal Company, designed by the engineer Deon Wilson. The former military Vincent Moore is envious of Deon, since he has developed another project called Moose, but neither Tetravaal nor the police department is interested. Deon has just developed an Artificial Intelligence but the Tetravaal's CEO Michelle Bradley asks him to abort the project. Deon decides to bring the damaged Robot 22 that was sent to be crushed to test his A.I. However he is kidnapped by the criminals Ninja, Yo-Landi and Amerika that want him to stop the robot cops. When they see the damaged robot in the van, they force Deon to program it to heist banks with them and they call it Chappie. However, Chappie acts like a child and need to be trained to learn and grow. Meanwhile Vincent follows Deon and plots an evil scheme to activate his robot.",Chappie
460,Action Mystery Sci-Fi,"Awakening in an elevator, remembering nothing of his past, Thomas emerges into a world of about thirty teenage boys, all without past memories, who have learned to survive under their own set of rules in a completely enclosed environment, subsisting on their own agriculture and supplies. With a new boy arriving every thirty days, the group has been in ""The Glade"" for three years, trying to find a way to escape through the Maze that surrounds their living space (patrolled by cyborg monsters named 'Grievers'). They have begun to give up hope when a comatose girl arrives with a strange note, and their world begins to change with the boys dividing into two factions: those willing to risk their lives to escape and those wanting to hang onto what they've got and survive.",Labirint: Nemoguci bijeg
461,Action Thriller,"When Jack finds an opportunity to move to southeast Asia to head his company's new plant, he immediately jumps at it.. But when he arrives; he sees the many problems. Jack goes to the market, and finds himself caught in the middle of a violent uprising headed by armed rebels executing foreigners. Jack must get back to the hotel and with the help of a British tourist, must get his family to the American embassy in the midst of the chaos.",Bez izlaza
462,Action Adventure Drama,"In Alaska, a team of oil workers board a flight home; however, they cross a storm and the airplane crashes. Only seven workers survive in the wilderness and John Ottway, who is a huntsman that kills wolves to protect the workers, assumes leadership of the group. Shortly after they learn that they are surrounded by a pack of wolves and Ottway advises that they should seek protection in the woods. But while they walk through the heavy snow, they are chased and attacked by the carnivorous mammals.",Opstanak
463,Action Adventure Crime,None,Sigurna kuća
464,Action Biography Crime,"In Pittsburgh, Pennsylvania, addicted gang biker Sam Childers is released from prison and learns that his wife Lynn is no longer a stripper but has converted to Christianity. One night, Sam and his best friend Donnie give a ride to a hitchhiker who threatens Donnie with a pocketknife; however Sam reacts and turns the tables on the stranger. Sam is affected by the incident and is convinced by Lynn and his mother Daisy to join their church, and he is baptized. Sam finds a straight job in construction. When he meets a preacher from Africa, he decides to visit the continent. Sam travels to Northern Uganda and South Sudan many times and builds an orphanage for the victims of the cruel Lord's Resistance Army (LRA). Further, he fights whenever necessary and becomes a legend known as The Machine Gun Preacher.",Machine Gun Preacher
465,Action Comedy Drama,"Frank Darrbo is a hapless fry cook. When his wife Sarah falls off the wagon and dumps him for Jacques, a drug dealer, Frank tries to get her back by reporting her kidnapped, grabbing her from Jacques' car, and wailing for her to return. After watching Christian TV and having a vision, he becomes a superhero to fight evil. He sews a costume, finds a weapon (a pipe wrench) and looks for crimes to stop. He has problems: his wrench inflicts real injury, so the cops want him for being a vigilante, his sense of boundaries is flawed, and Jacques' gang has guns. Libby, a clerk at a comic book store, becomes his sidekick, and it's time to go save Sarah. What chance do they have?",Super
466,Action Adventure Comedy,"After breaking out of a moon-based maximum security prison, Boris the Animal decides to go back in time and eliminate the person who arrested him - Agent K. When he does so, Agent J realizes that the time line has been changed and he too travels back to July 15, 1969, the day before Agent K is killed. After overcoming some disbelief, J manages to convince young K and others of just who he is and why he's there. With the help of a being who can see all time lines, they track Boris down. J also learns a secret, something old K had never told him.",Ljudi u crnom 3
467,Action Comedy Crime,"Victor Maynard is a middle-aged, solitary assassin, who lives to please his formidable mother, despite his own peerless reputation for lethal efficiency. His professional routine is interrupted when he finds himself drawn to one of his intended victims, Rose. He spares her life, unexpectedly acquiring in the process a young apprentice, Tony. Believing Victor to be a private detective, his two new companions tag along, while he attempts to thwart the murderous attentions of his unhappy client.",Divlja meta
468,Action Crime Drama,"Russell and his younger brother Rodney live in the economically-depressed Rust Belt, and have always dreamed of escaping and finding better lives. But when a cruel twist of fate lands Russell in prison, his brother becomes involved with one of the most violent and ruthless crime rings in the Northeast - a mistake that will cost him everything. Once released, Russell must choose between his own freedom, or risk it all to seek justice for his brother.",Čelična pravda
469,Action Horror Mystery,"Two crew members are stranded on a spacecraft and quickly - and horrifically - realize they are not alone. Two astronauts awaken in a hyper-sleep chamber aboard a seemingly abandoned spacecraft. It's pitch black, they are disoriented, and the only sound is a low rumble and creak from the belly of the ship. They can't remember anything: Who are they? What is their mission? With Lt. Payton staying behind to guide him via radio transmitter, Cpl. Bower ventures deep into the ship and begins to uncover a terrifying reality. Slowly the spacecraft's shocking, deadly secrets are revealed...and the astronauts find their own survival is more important than they could ever have imagined.",Pandorum
470,Action Adventure Sci-Fi,"Sam Flynn, the tech-savvy 27-year-old son of Kevin Flynn, looks into his father's disappearance and finds himself pulled into the same world of fierce programs and gladiatorial games where his father has been living for 20 years. Along with Kevin's loyal confidant Quorra, father and son embark on a life-and-death journey across a visually-stunning cyber universe that has become far more advanced and exceedingly dangerous. Meanwhile, the malevolent program CLU, who dominates the digital world, plans to invade the real world and will stop at nothing to prevent their escape.",Tron: Nasljedstvo
471,Action Drama Thriller,"Hanna (Ronan) is a teenage girl. Uniquely, she has the strength, the stamina, and the skills of a soldier; these come from being raised by her father (Bana), an ex-CIA man, in the wilds of Finland. Living a life unlike any other teenager, her upbringing and training have been one and the same, all geared to making her the perfect assassin. The turning point in her adolescence is a sharp one; sent into the world by her father on a mission, Hanna journeys stealthily across Europe while eluding agents dispatched after her by a ruthless intelligence operative with secrets of her own (Blanchett). As she nears her ultimate target, Hanna faces startling revelations about her existence and unexpected questions about her humanity.",Hanna
472,Action Drama Thriller,"Following the American invasion of Iraq in 2003 Chief Warrant Officer Roy Miller and his men are charged with finding the so-called weapons of mass destruction, whose existence justified American involvement, according to the Pentagon and their man in Baghdad, Poundstone. Veteran CIA operative Marty tells Miller that there are no weapons, it is a deception to allow the Americans to take over the country and install a puppet leader. Also suspicious of Poundstone is Wall Street Journal reporter Lawrie Dayne, who lets slip to Miller that Poundstone told her he had secret talks in Jordan with an important Iraqi, code-named Magellan, who told him about the weapons, though it now seems likely Magellan's true information was to the contrary. So begins a hunt for the truth. Who's playing whom?",Slobodna zona
473,Action Adventure Comedy,"A pair of brothers - the Blooms, are probably the best con men in the world, Before they get out, they've decided to so one last hustle; as wine and dine an eccentric heiress the time of her life, with a romantic adventure, around the world.",The Brothers Bloom
474,Action Crime Thriller,"Nick Hume is a mild-mannered executive with a perfect life, until one gruesome night he witnesses something that changes him forever. Transformed by grief, Hume eventually comes to the disturbing conclusion that no length is too great when protecting his family.",Smrtna kazna
475,Action Adventure Fantasy,"When the world of the Orcs of Draenor is being destroyed by the evil fel magic that uses life-force, the powerful warlock Gul'dan creates a portal to the world of Azeroth and forms the Horde with members of the Orc clans. He also captures many prisoners to keep the portal open. The king of Azeroth, Llane Wrynn and his brother-in-law, Anduin Lothar are informed by the apprentice of magician Khadgar that he has found fel magic in dead bodies and the king decides to summon the Guardian of Tirisfal, Medivh, to protect his kingdom. Lothar and Khadgar head to Kharazhan to meet Medivh and an ominous shadow points a book out to Khadgar, who takes it and hides. Anduin, Khadgar and Medivh and a group of soldiers are attacked by Orcs and they capture the slave Garona, who is released by King Llane, and she shows them the location of the portal. Garona is contacted by the Orc chief of a clan Durotan that wants to meet King Llane to stop the fel magic. Meanwhile Khadgar learns that the gate was ...",Warcraft: Pocetak
476,Action Thriller,A runaway train carrying a cargo of toxic chemicals puts an engineer and his conductor in a race against time. They're chasing the runaway train in a separate locomotive and need to bring it under control before it derails on a curve and causes a toxic spill that will decimate a town.,Nezaustavljivi
477,Action Crime Drama,"David Kirmani,a medical professional, lives in an apartment with his sweetheart, Erica Bain, a radio host, and his dog. They usually take the dog out for a stroll in nearby Central Park and let him run and fetch. One day while at the park they let the dog run without a leash, and when he does not return or respond to their calls, they frantically search for him. They eventually find him being held by three men who want a reward. When David refuses, they start to molest Erica and David intervenes. Two of the men assault the couple, while the third uses a camcorder to film this incident. Erica is knocked unconscious, and regains her senses several days later in a hospital. She is told the shocking news that David was killed and the dog is missing. A traumatized Erica returns home to try and regain her life. She also visits the police station but does not get much help. Fearful of a repeat of this type of incident, she gets an unlicensed gun and carries it with her all the time. One day ...",Neustrašiva
478,Action Adventure Thriller,"Four American soldiers who are in Iraq are sent on a mission to recover plates for printing 100 dollar bills that were used to print a billion dollars. After doing the job and returning to the base their commanding officer is killed in an explosion and the plates are stolen by another operative. They would be court martialed and sent to different prisons. 6 months later, the leader, Hannibal Smith is visited by a CIA spook who tells him he knows where the man who took the plates is and wants him and his men to recover it. So he helps him escape and he breaks out the others and they go after the plates. But after doing it, they discover that the spook might not be ok. And a military intelligence officer who was involved with one of them is pursuing them.",A-Team
479,Action Crime Drama,"LAPD detective Tom Ludlow is a ruthlessly efficient, unorthodox undercover cop. Captain Jack Wander always covers for Tom, as do even his somewhat jealous colleagues. After technically excessive violence against a vicious Korean gang during the liberation of a kidnapped kid sex slave, Tom becomes the target of IA's hotshot, captain James Biggs, who feels passed over after Wander's promotion to chief. Tom's corrupt, disloyal ex-patrol partner Terrence Washington sides with IA but is killed during a shop robbery in Tom's presence.",Kraljevi kvarta
480,Action Drama Romance,An affair between the second in line to Britain's throne and the princess of the feuding Irish spells doom for the young lovers.,Tristan i Izolda
481,Action Crime Thriller,"Ex-Special Forces operator Frank Martin lives what seems to be a quiet life along the French Mediterranean, hiring himself out as a mercenary ""transporter"" who moves goods--human or otherwise--from one place to another. No questions asked. Carrying out mysterious and sometimes dangerous tasks in his tricked-out BMW, Frank adheres to a strict set of rules, which he never breaks. Rule One: Never change the deal. Rule Two: No names--Frank doesn't want to know whom he's working for, or what he's transporting. Rule Three: never look in the package. Frank's newest transport seems no different from the countless ones he's done in the past. He's been hired by an American known only as ""Wall Street"" to make a delivery; but when Frank stops along the route, he notices his package is moving. Violating Rule Three, Frank looks inside the bag, finding its contents to be a beautiful, gagged woman. Frank's steadfast adherence to his other two rules--which make up his basic code of survival--also ...",Transporter
482,Action Horror Thriller,"A British Squad is sent on a training mission in the Highlands of Scotland against Special Operations squad. Ignoring the childish ""campfire"" stories heard about the area, they continue with their mission and come across the bloody remains of the Special Ops Squad, and a fierce howling is pitching the night sky... With two mortally wounded men, they make an escape, running into a zoologist by the name of Megan - who knows exactly what hunts them. What began as what they thought was a training mission turns into a battle for their lives against the most unlikely enemies they would have expected - werewolves.",Dog Soldiers
483,Action Crime Thriller,"Los Angeles street racer Dominic Toretto falls under the suspicion of the LAPD as a string of high-speed electronics truck robberies rocks the area. Brian O'Connor, an officer of the LAPD, joins the ranks of Toretto's highly skilled racing crew undercover to convict Toretto. However, O'Connor finds himself both enamored with this new world and in love with Toretto's sister, Mia. As a rival racing crew gains strength, O'Connor must decide where his loyalty really lies.",Brzi i žestoki
484,Action Crime Thriller,"Cameron Poe, a highly decorated United States Army Ranger, came home to Alabama to his wife, Tricia, only to run into a few drunken regulars where Tricia works. Cameron unknowingly kills one of the drunks and is sent to a federal penitentiary for involuntary manslaughter for seven years. Cameron becomes eligible for parole and can now go home to his wife and daughter. Unfortunately, Cameron has to share a prison airplane with some of the country's most dangerous criminals, who took control of the plane and are now planning to escape the country. Cameron has to find a way to stop them while playing along. Meanwhile, United States Marshal Vincent Larkin is trying to help Cameron get free and stop the criminals, including Cyrus ""The Virus"" Grissom.",Con Air - Opasan let
485,Action Crime Drama,"Samantha Caine, suburban homemaker, is the ideal mom to her 8 year old daughter Caitlin. She lives in Honesdale, PA, has a job teaching school and makes the best Rice Krispie treats in town. But when she receives a bump on her head, she begins to remember small parts of her previous life as a lethal, top-secret agent. Her old chums in the Chapter are now out to kill her so she enlists the help of a cheap detective named Mitch. As Samantha remembers more and more of her previous life, she becomes deadlier and more resourceful. Both Mitch and Charly proceed to do the killing thing, the bleeding thing and the shooting thing.",Dugi oproštaj
486,Action Comedy Crime,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. Meanwhile, one of those petty thugs in the local gang stumbles into a criminal situation way over his head. Blinded by greed, his involvement draws his gang, the kid, Keong, and the whole neighborhood into a deadly crossfire. When the lazy cops fail to successfully resolve matters, Keong takes things into his own hands. Needless to say, much spectacular kung-fu and outrageous action sequences follow....",Velika gužva u Bronxu
487,Action Adventure Comedy,"Through contact with a mysterious substance, called Ooze, 4 little turtles in the canalization of New York mutate to giant turtles. They can speak, walk upright and love pizza. The wise rat Splinter becomes their mentor and educates them to Ninja fighters. Their arch-enemy is the bad, bad guy Shredder, who struggles to gain power over the world. Of course the ninja turtles will do everything to stop him.",Ninja kornjače
488,Action Adventure Comedy,"Tuck Pendleton is a cocky pilot, who is taking part in a miniaturization experiment. When some bad guys break into the lab to steal the technology, one of the scientists takes a syringe which contains the miniaturized Tuck and vessel. Now in the vessel is part of the material needed to restore him. But the other part which is the lab is stolen. The scientist's shot but before dying he injects Tuck into Jack Putter, a hypochondriac, who feels that something is wrong with him all the time. When Tuck links himself to Jack's systems, he discovers that something happened. So they go back to the lab, and discover what happened. Now they are told that unless they retrieve the material that was stolen they won't be able to restore Tuck before his oxygen is depleted. Now the government rep decides that the only thing that matters that as long as they have the other half of the material, it is useless to the thieves. So Tuck eggs Jack to go out and find the thieves. They enlist the aid of ...",Unutarnji svemir
489,Action Biography Drama,"Frank Dux has spent most his life being trained by Tanaka to participate in the Kumite, the ultimate martial arts tournament, where participants are seriously injured, even killed. Frank decides to go despite being told by his superiors in the army that he can't because they need him. Two army officers are sent to get him and the trail leads to Hong Kong but Frank eludes them. While Frank advances, he knows that he may have to face Chong Li, the defending champion, who has killed a few participants.",Bloodsport
