,genre,storyline,title
228,Comedy Drama Romance,"Holly Kennedy is beautiful, smart and married to the love of her life - a passionate, funny, and impetuous Irishman named Gerry. So when Gerry's life is taken by an illness, it takes the life out of Holly. The only one who can help her is the person who is no longer there. Nobody knows Holly better than Gerry. So it's a good thing he planned ahead. Before he died, Gerry wrote Holly a series of letters that will guide her, not only through her grief, but in rediscovering herself. The first message arrives on Holly's 30th birthday in the form of a cake, and to her utter shock, a tape recording from Gerry, who proceeds to tell her to get out and ""celebrate herself"". In the weeks and months that follow, more letters from Gerry are delivered in surprising ways, each sending her on a new adventure and each signing off in the same way; P.S. I Love You. Holly's mother and best friends begin to worry that Gerry's letters are keeping Holly tied to the past, but in fact, each letter is pushing ...",P.S. Volim te
229,Biography Drama Romance,"The year is 1795 and young Jane Austen is a feisty 20-year-old and emerging writer who already sees a world beyond class and commerce, beyond pride and prejudice, and dreams of doing what was then nearly unthinkable - marrying for love. Naturally, her parents are searching for a wealthy, well-appointed husband to assure their daughter's future social standing. They are eyeing Mr. Wisley, nephew to the very formidable, not to mention very rich, local aristocrat Lady Gresham, as a prospective match. But when Jane meets the roguish and decidedly non-aristocratic Tom Lefroy, sparks soon fly along with the sharp repartee. His intellect and arrogance raise her ire - then knock her head over heels. Now, the couple, whose flirtation flies in the face of the sense and sensibility of the age, is faced with a terrible dilemma. If they attempt to marry, they will risk everything that matters - family, friends and fortune.",Priča o Jane Austen
230,Comedy Romance,"Andy at the age of 40 still hasn't had sex. He lets his secret slip at a poker game with his buds from work. After the revealing all his friends are on a mission to help get him laid. Along the way Andy meets a nice mom, Trish, and they fall head over heels for each other.",Junfer u četrdesetoj
231,Drama Romance,"Venice, 1596. Melancholy Antonio loves the youthful Bassanio, so when Bassanio asks for 3000 ducats, Antonio says yes before knowing it's to sue for the hand of Portia. His capital tied up in merchant ships at sea, Antonio must go to Shylock, a Jewish moneylender he reviles. Shylock wraps his grudge in kindness, offering a three-month loan at no interest, but if not repaid, Antonio will owe a pound of flesh. The Jew's daughter elopes with a Christian, whetting Shylock's hatred. While Bassanio's away wooing Portia, Antonio's ships founder, and Shylock demands his pound of flesh. With court assembled and a judgment due, Portia swings into action to save Bassanio's friend.",Mletacki trgovac
232,Biography Drama Romance,None,Kinsey
233,Drama Romance,"Set in the Southern United States, 'Monster's Ball' is a tale of a racist white man, Hank, who falls in love with a black woman named Leticia. Ironically Hank is a prison guard working on Death Row who executed Leticia's husband. Hank and Leticia's interracial affair leads to confusion and new ideas for the two unlikely lovers.",Bal čudovišta
234,Comedy Crime Musical,"One morning at an isolated mansion in the snowy countryside of 1950s France, a family is gathered for the holiday season. But there will be no celebration at all because their beloved patriarch has been murdered! The killer can only be one of the eight women closest to the man of the house. Was it his powerful wife? His spinster sister-in-law? His miserly mother-in-law? Maybe the insolent chambermaid or the loyal housekeeper? Could it possibly have been one of his two young daughters? A surprise visit from the victim's chic sister sends the household into a tizzy, encouraging hysterics, exacerbating rivalries, and encompassing musical interludes. Comedic situations arise with the revelations of dark family secrets. Seduction dances with betrayal. The mystery of the female psyche is revealed. There are eight women and each is a suspect. Each has a motive. Each has a secret. Beautiful, tempestuous, intelligent, sensual, and dangerous...one of them is guilty. Which one is it?",8 femmes
235,Comedy Drama Romance,"Twelve year old Marcus Brewer lives with his chronically depressed single mother, Fiona Brewer. Both Fiona and Marcus beat to their own respective drummers. Marcus will do whatever he can to make his depressed mother happy, even if it causes himself grief. As such, he realizes that he is perceived as different than most kids, as even the self-professed weird kids don't want to hang out with him as he is the target of bullying. Part of the taunts against him are the fact that he sings and speaks to himself without even realizing that he is doing it. Meanwhile, thirty-eight year old Will Freeman is a slacker who has lived comfortably off the royalties of a song written by his deceased father, and as such has never had to work a day in his life. He is a solitary man who places himself as the first and only priority in life. He comes across the idea that dating single moms meets his selfish carnal needs. It is in this capacity that Will meets Marcus, as one of Will's single mother ...",Sve zbog jednog dječaka
236,Biography Comedy Crime,"Television made him famous, but his biggest hits happened off screen. ""Confessions of a Dangerous Mind"" is the story of a legendary showman's double life - television producer by day, CIA assassin by night. At the height of his TV career, Chuck Barris was recruited by the CIA and trained to become a covert operative. Or so Barris said.",Ispovijest opasnog uma
237,Drama Mystery Romance,"British Thomas Fowler enjoys his life in Saigon working as a reporter for the London Times, covering the war in Vietnam between the colonial French powers and the Communists, who seem to be winning the war. In the later stages of his career, he takes his job lightly now, filing stories only on occasion, and no longer doing field work. But most importantly, this posting allows him to escape from what he considers a dreary life in London, including an unsatisfying marriage to a Catholic woman, who will never grant him a divorce, which in turn allows him to have an affair with a young Vietnamese ex-taxi dancer named Phuong, whom he loves and would marry if he were able. Phuong's sister doesn't much like Fowler, if only because he cannot provide a stable future for her. His idyllic life is threatened when the head office suggests he go back to London. In this way, he decides to write a major story to prove to his superiors that he should stay in Saigon. In 1952, Fowler is called into the ...",Mirni Amerikanac
238,Comedy Drama History,"Will Shakespeare is a known but struggling poet, playwright and actor who not only has sold his next play to both Philip Henslow and Richard Burbidge but now faces a far more difficult problem: he is bereft of ideas and has yet to begin writing. He is in search of his muse, the woman who will inspire him but all attempts fail him until he meets the beautiful Viola de Lesseps. She loves the theatre and would like nothing more than to take to the stage but is forbidden from doing so as only men can be actors. She is also a great admirer of Shakespeare's works. Dressing as a man and going by the name of Thomas Kent, she auditions and is ideal for a part in his next play. Shakespeare soon sees through her disguise and they begin a love affair, one they know cannot end happily for them as he is already married and she has been promised to the dour Lord Wessex. As the company rehearses his new play, Will and Viola's love is transferred to the written page leading to the masterpiece that is ...",Zaljubljeni Shakespeare
239,Comedy Romance,"Ted was a geek in high school, who was going to go to the prom with one of the most popular girls in school, Mary. The prom date never happened, because Ted had a very unusual accident. Thirteen years later he realizes he is still in love with Mary, so he hires a private investigator to track her down. That investigator discovers he too may be in love with Mary, so he gives Ted some false information to keep him away from her. But soon Ted finds himself back into Mary's life, as we watch one funny scene after another.",Svi su ludi za Mary
240,Comedy Drama Romance,"Every man's dream comes true for William Thacker, an unsuccessful Notting Hill bookstore owner, when Anna Scott, the world's most beautiful woman and best-liked actress, enters his shop. A little later, he still can't believe it himself, William runs into her again - this time spilling orange juice over her. Anna accepts his offer to change in his nearby apartment, and thanks him with a kiss, which seems to surprise her even more than him. Eventually, Anna and William get to know each other better over the months, but being together with the world's most wanted woman is not easy - neither around your closest friends, nor in front of the all-devouring press.",Ja u ljubav vjerujem
241,Animation Adventure Drama,"The daughter of the last Russian Tsar, Nicolas II, Anastasia is found by two Russian con men, Dimitri and Vladimir, who seek the reward that her grandmother, the Dowager Empress Marie, promised to the ones who'll find her. But the evil mystic of the Tsar family, Rasputin, still wants the Romanov family to be destroyed forever.",Anastazija
242,Comedy Fantasy Romance,"Lenny and Amanda have an adopted son Max who turns out to be brilliant. Lenny becomes obsessed with finding Max's real parents because he believes that they too must be brilliant. When he finds that Linda Ash is Max' real mother, Lenny is disappointed. Linda is a prostitute and porn star. On top of that, she is quite possibly the dumbest person Lenny has ever met. Interwoven is a Greek chorus linking the story with the story of Oedipus.",Moćna Afrodita
243,Comedy Drama Romance,"The film follows the fortunes of Charles and his friends as they wonder if they will ever find true love and marry. Charles thinks he's found ""Miss Right"" in Carrie, an American. This British subtle comedy revolves around Charlie, his friends and the four weddings and one funeral which they attend.",Četiri vjenčanja i sprovod
244,Comedy Romance Sport,"Crash is an aging minor league ball player, brought up from another team to mature a young pitcher with maturity problems. Both of them become involved with Ann, a baseball groupie with her own perspective on the game.",Bull Durham
245,Action Crime Drama,"Tom Farrell is a navy officer who gets posted at the Pentagon and is to report to the secretary of defense David Brice. He starts an affair with Susan Atwell not knowing that she is Brice's mistress. When Susan is found dead, Tom is assigned to the case of finding the killer who is believed to be a KGB mole! Tom could soon become a suspect when a Polaroid negative of him was found at Susan's place. He now has only a few hours to find the killer before the computer regenerates the photo.",Bez izlaza
246,Comedy Drama Romance,"No sooner does Italian-American widow Loretta accept a marriage proposal from her doltish boyfriend, Johnny, then she finds herself falling for his younger brother, Ronny. She tries to resist, but Ronny lost his hand in an accident he blames on his brother, and has no scruples about aggressively pursuing her while Johnny is out of the country. As Loretta falls deeper in love, she comes to learn that she's not the only one in her family with a secret romance.",Opčinjena mjesecom
247,Biography Drama Music,"Morbid biographical story of Sid Vicious, bassist with British punk group the Sex Pistols, and his girlfriend Nancy Spungen. When the Sex Pistols break up after their fateful US tour, Vicious attempts a solo career while in the grip of heroin addiction. One morning, Nancy is found stabbed to death and Sid is arrested for her murder.",Sid and Nancy
248,Comedy Romance,"Samantha's life is going downhill fast. The sixteen-year-old has a crush on the most popular boy in school, and the geekiest boy in school has a crush on her. Her sister's getting married, and with all the excitement the rest of her family forgets her birthday! Add all this to a pair of horrendously embarrassing grandparents, a foreign exchange student named Long Duk Dong, and we have the makings of a hilarious journey into young womanhood.",Šesnaest svijeća
249,Drama Romance,"While looking for an apartment, Jeanne, a beautiful young Parisienne, encounters Paul, a mysterious American expatriate mourning his wife's recent suicide. Instantly drawn to each other, they have a stormy, passionate affair, in which they do not reveal their names to each other. Their relationship deeply affects their lives, as Paul struggles with his wife's death and Jeanne prepares to marry her fiance, Tom, a film director making a cinema-verite documentary about her.",Posljednji tango u Parizu
250,Biography Drama Romance,"Richard Loving, a white construction worker in Caroline County, Virginia, falls in love with a local black woman and family friend, Mildred Jeter. Upon Mildred discovering that she is pregnant, they decide to marry, but knowing that interracial marriage violates Virginia's anti-miscegenation laws, they drive to Washington, D.C. to get married in 1958. Richard makes plans to build a house for Mildred less than a mile from her family home..",Loving
251,Adventure Comedy Drama,"Hank, stranded on a deserted island and about to kill himself, notices a corpse washed up on the beach. He befriends it, naming it Manny, only to discover that his new friend can talk and has a myriad of supernatural abilities...which may help him get home.",Swiss Army Man
252,Adventure Drama Romance,"Star, a teenage girl with nothing to lose, joins a traveling magazine sales crew, and gets caught up in a whirlwind of hard partying, law bending and young love as she criss-crosses the Midwest with a band of misfits.",American Honey
253,Comedy Romance,"Rachel Chu, an American-born Chinese NYU professor, travels to her boyfriend, Nick to his hometown of Singapore for his best friend's wedding. Before long, his secret is out: Nick's family is wealthy, and he's considered the most eligible bachelor in Asia. Every single woman is incredibly jealous of Rachel and wants to bring her down.",Crazy Rich Asians
254,Comedy Drama Romance,"A divorced and single parent, Eva (Julia Louis-Dreyfus) spends her days enjoying work as a masseuse but dreading her daughter's impending departure for college. She meets Albert (James Gandolfini) - a sweet, funny and like-minded man also facing an empty nest. As their romance quickly blossoms, Eva befriends Marianne (Catherine Keener), her new massage client. Marianne is a beautiful poet who seems ""almost perfect"" except for one prominent quality: she rags on her ex-husband way too much. Suddenly, Eva finds herself doubting her own relationship with Albert as she learns the truth about Marianne's ex.",Enough Said
255,Fantasy Romance,"In the frozen East Coast winter, Rebecca is withering away in a life of cocktail parties and lonely nights as the sheltered, soft-spoken wife of a successful doctor. Across the country in sun-drenched New Mexico, charismatic ex-con Dylan is struggling to find his footing and a fresh start. When these polar opposites realize they share an inexplicable connection, a unique metaphysical romance begins.",In Your Eyes
256,Comedy Drama Romance,"Darius is a young intern at a Seattle-based magazine and jumps at the chance to investigate the author of a classified ad seeking someone to travel back in time with. Along with Jeff, the staff writer, and Arnau, a fellow intern, the three go on a road trip to a coastal town. While Jeff just wants to chase after his high school crush and Arnau wants some kind of life experience, Darius spends her time with Kenneth, a man who believes that he has built a time machine. The closer they become and the more they understand about each other, the less clear it becomes if Kenneth is just crazy or if he actually is going to successfully travel back in time.",Sigurnost nije zagarantirana
257,Action Adventure Family,"A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land. Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal - an act that begins to turn her pure heart to stone. Bent on revenge, Maleficent faces a battle with the invading king's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and perhaps to Maleficent's true happiness as well.",Gospodarica zla
258,Drama Romance,"Emma and Dexter meet on the night of their university graduation. We see them every year on the anniversary of that date - July 15th. Emma is smart but success doesn't come quickly for her, whereas for Dexter, success and women come very easily. Through the years they grow apart as their lives take different directions and they meet other people. But as they grow apart from those other people and their lives start taking opposite directions again, Emma and Dexter find that they belong with each other.",Jedan dan
259,Drama Romance Sci-Fi,"SPOILER: Seventeen year-old Rhoda Williams receives an acceptance letter from MIT and she celebrates with her friends. On the same night, a planet similar and close to Earth is discovered and called Earth 2. Rhoda drives her car looking at Earth 2 and crashes with composer John Burroughs, killing his pregnant wife and his baby son. Rhoda goes to prison and four years later she is released and moves to her parents' house. She finds a job as high-school janitor, but tries to commit suicide. She survives, however, and submits an essay to a contest where the prize is a ticket to travel to Earth 2. Meanwhile the scientists discover that Earth 2 is a mirror of Earth and the synchronicity between the dwellers was interrupted when the planets were seen by each other. One day, Rhoda decides to visit John Burroughs, whose life was destroyed after the death of his family, to admit to him that she had killed his family. However she does not have the nerve to tell him the truth. So she lies and ...",Druga Zemlja
260,Drama Romance Sci-Fi,"The spaceship, Starship Avalon, in its 120-year voyage to a distant colony planet known as the ""Homestead Colony"" and transporting 5,258 people has a malfunction in one of its sleep chambers. As a result one hibernation pod opens prematurely and the one person that awakes, Jim Preston (Chris Pratt) is stranded on the spaceship, still 90 years from his destination.",Putnici
261,Biography Drama Romance,None,Moj zivot s Liberaceom
262,Comedy Romance,"Peter Klaven's world revolves around his real estate work and Zooey, his soon-to-be fiancée. After he pops the question, she calls her best friends and they go into wedding planning mode. Peter has no male friends and that poses problems: will he turn out to be a clingy guy, and who will be his best man? Zooey, her friends, and Peter's brother Robbie offer help that results in awkward moments. Then, at an open house Peter's hosting, he meets Sydney, an amiable, low-key guy. They trade business cards, and Peter calls him to meet for drinks. A friendship develops that's great at first but then threatens Peter's engagement and career. Can guys be friends and couples be in love?","Čovječe, volim te"
263,Biography Drama Romance,"Julia Child and Julie Powell - both of whom wrote memoirs - find their lives intertwined. Though separated by time and space, both women are at loose ends... until they discover that with the right combination of passion, fearlessness and butter, anything is possible.",Julie & Julia
264,Biography Crime Drama,"In San Francisco in the 1950s, Margaret was a woman trying to make it on her own after leaving her husband with only her daughter and her paintings. She meets gregarious ladies' man and fellow painter Walter Keane in a park while she was struggling to make an impact with her drawings of children with big eyes. The two quickly become a pair with outgoing Walter selling their paintings and quiet Margaret holed up at home painting even more children with big eyes. But Walter's actually selling her paintings as his own. A clash of financial success and critical failure soon sends Margaret reeling in her life of lies. With Walter still living the high life, Margaret's going to have to try making it on her own again and re-claiming her name and her paintings.",Big Eyes
265,Drama Romance,"Leonard Kraditor is a burned-out case, living with his immigrant parents after his fiancée left him, helping out at their Brooklyn dry cleaners, taking photographs, at loose ends, suicidal. In quick succession, he meets two women: Sandra, the daughter of his parents' business associates, frank, direct, sensual, Jewish like Leonard; and, his neighbor Michelle, mercurial, rootless, fun, blond, unattainable. Michelle is in love with a married man and cries on Leonard's shoulder; Sandra wants to save him. Is Leonard willing to risk losing Sandra's fidelity for the moments Michelle's moods swing toward him? Can this end well?",Ljubavnici
266,Comedy Drama Romance,"Friendship, love, and coming of age in New York City, summer of 1994. Luke Shapiro has just graduated from high school, sells marijuana, and trades pot for therapy from a psychologist, Dr. Jeffrey Squires. Luke is attracted to a classmate, Stephanie, who's out of his league and Squires' step-daughter. By July, he's hanging out with Stephanie, taking her on his rounds selling pot out of an ice-cream pushcart. Then things take a turn. In the background, Squires and his wife as well as Luke's parents are having their troubles.",The Wackness
267,Comedy Drama Romance,"Poppy Cross is happy-go-lucky. At 30, she lives in Camden: cheeky, playful, frank while funny, and talkative to strangers. She's a conscientious and exuberant primary-school teacher, flatmates with Zoe, her long-time friend; she's close to one sister, and not so close to another. In this slice of life story, we watch her take driving lessons from Scott, a dour and tightly-wound instructor, take classes in flamenco dance from a fiery Spaniard, encounter a tramp in the night, and sort out a student's aggressive behavior with a social worker's help. Along the way, we wonder if her open attitude puts her at risk of misunderstanding or worse. What is the root of happiness?",Samo bez brige
268,Comedy Drama Romance,"Nic and Jules are in a long term, committed, loving but by no means perfect same-sex relationship. Nic, a physician, needs to wield what she believes is control, whereas Jules, under that control, is less self-assured. During their relationship, Jules has floundered in her ""nine to five"" life, sometimes trying to start a business - always unsuccessfully - or being the stay-at-home mom. She is currently trying to start a landscape design business. They have two teen-aged children, Joni (conceived by Nic) and Laser (by Jules). Although not exact replicas, each offspring does more closely resemble his/her biological mother in temperament. Joni and Laser are also half-siblings, having the same unknown sperm donor father. Shortly after Joni's eighteenth birthday and shortly before she plans to leave the house and head off to college, Laser, only fifteen and underage to do so, pleads with her to try and contact their sperm donor father. Somewhat reluctantly, she does. He is late ...",Djeca su dobro
269,Comedy Romance,"In Biarritz with her elderly provider to celebrate her birthday, Irene slips down to the hotel bar when he falls asleep on her. She mistakes barman Jean for a well-healed guest and he encourages the deceit by taking her up to the Royal Suite for the night. A year later the same thing happens but this time her lover finds out and disowns her. Now knowing Jean is indeed a barman of little means doesn't stop her from continuing to live in style until his money is gone. He soon finds himself in Irene's business with older and worldly-wise Madeleine, and though Irene also takes up with a new paramour the two of them keep in increasingly close touch.",Sponzoruša
270,Comedy Drama Romance,"When Alison Scott is promoted in E! Television, she goes to a night-club to celebrate with her older married sister Debbie. Alison meets the pothead reckless Ben Stone and while having a small talk with Ben, Debbie's husband Pete calls her to tell that their daughter has chicken pox. Debbie leaves the place but Allison stays with Ben, drinking and dancing along all night; completely wasted, they end up having a one night stand. Ben does not use a condom and eight weeks later, Allison discovers that she is pregnant. She calls Ben and they decide to try to stay together and have the baby. However, Ben needs to grow up first to raise a family of his own.",Zalomilo se
271,Action Drama Romance,"China, Later Tang Dynasty, 10th Century. On the eve of the Chong Yang Festival, golden flowers fill the Imperial Palace. The Emperor (Chow Yun Fat) returns unexpectedly with his second son, Prince Jai (Jay Chou). His pretext is to celebrate the holiday with his family, but given the chilled relations between the Emperor and the ailing Empress (Gong Li), this seems disingenuous. For many years, the Empress and Crown Prince Wan (Liu Ye), her stepson, have had an illicit liaison. Feeling trapped, Prince Wan dreams of escaping the palace with his secret love Chan (Li Man), the Imperial Doctor's daughter. Meanwhile, Prince Jai, the faithful son, grows worried over the Empress's health and her obsession with golden chrysanthemums. Could she be headed down an ominous path? The Emperor harbors equally clandestine plans; the Imperial Doctor (Ni Dahong) is the only one privy to his machinations. When the Emperor senses a looming threat, he relocates the doctor's family from the Palace to a ...",Kletva zlatnog cvijeta
272,Comedy Drama Romance,"Jenna is unhappily married, squirreling away money, and hoping to win a pie-baking contest so, with the prize money, she'll have enough cash to leave her husband Earl. She finds herself pregnant, which throws her plans awry. She bakes phenomenal pies at Joe's diner, listens to old Joe's wisdom, tolerates her sour boss Cal, is friends with Dawn and Becky (her fellow waitresses), and finds a mutual attraction with the new doctor in town. As the pregnancy advances, life with Earl seems less tolerable, a way out less clear, and the affair with the doctor complicated by his marriage. What options does a waitress have?",Waitress
273,Comedy Drama Romance,"Although cheerful, friendly, intelligent, well-dressed, authentic and wealthy, Charlie Bartlett has problems. With his father gone and his mother loopy and clueless, he's been expelled from every private school for his victimless crimes. Now he's in a public school getting punched out daily by the school thug. He ever longs to be popular - the go-to guy - and the true crux of his troubles is that he invariably finds the means to this end, whatever that might be. At Western Summit High, he makes peace with his tormentor by going into business with him - listening to kids' problems and selling them prescription drugs. Charlie's a hit, but attraction to Susan (daughter of the school's laissez-faire principal), new security cameras on campus, a student's overdose, and Charlie's open world view all converge to get him in serious trouble. Can this self-made physician possibly heal himself and just be a kid?",Charlie Bartlett
274,Comedy Drama Romance,"After years of no contact with his Uncle Henry, London banker and bond trader Max Skinner learns that Henry has died intestate, so Max inherits a château and vineyard in Provence. Max spent part of his childhood there, learning maxims and how to win and lose, and honing his killer instinct (at chess, which serves him well in finance). Max goes to France intent on selling the property. He spends a few days there, getting the property ready to show. Memories, a beautiful woman, and a young American who says she's Henry's illegitimate daughter interrupt his plans. Did Max the boy know things that Max the man has forgotten?",Dobra godina
275,Comedy Romance,"Two friends, John (played by Owen Wilson) and Jeremy (Vince Vaughn), crash weddings to pick up women. One day they crash the wedding of the daughter of the Treasury Secretary, Secretary Cleary (Christopher Walken). Instead of short-term flings they end up being invited to the Clearys' island estate, and potentially meet the loves of their lives...",Lovci na djeveruše
276,Drama Family Romance,"To escape an abusive boyfriend, without announcing her plans in advance, Jean Gilkyson takes her young daughter Griff to the Wyoming ranch of her father-in-law, Einar. Jean and Einar are disaffected, as he blames her for the death of his son in a car accident. Einar is taking care of his friend Mitch, who was attacked by a bear, and Einar does not know that he has a granddaughter. While Mitch heals and forgives the bear, Einar also changes his feelings regarding Jean, finally understanding that accidents happen and accepting her and loving Griff.",U sjeni proslosti
277,Action Comedy Drama,"When India and Pakistan decide to end their hostilities, there is one army person in India who is unhappy, because of his son's death in the Indo-Pak war. He decides to launch terror attacks and bring an end to peace, and for this purpose he shoots and gravelly injures an Indian army officer. After the death of this officer, Raghavan then decides to do away with the army officer's daughter, Sanjana, who is studying in hostel. Raghavan and his men descend on the hostel and hold over 100 students hostage. There is only one student who can save them, and his name is Ram, he claims he is a student, but is here on a mission - a mission that when told will reveal his real identity and two plans which he must carry out simultaneously.",Main Hoon Na
278,Drama Mystery Romance,"Matthew, a young advertising executive in Chicago, puts his life and a business trip to China on hold when he thinks he sees Lisa, the love of his life who walked out on him without a word two years earlier, walking out of a restaurant one day. With a little help from his friend Luke, Matthew obsessively and relentlessly tracks Lisa down and while doing so, runs into another young woman calling herself Lisa whom, unknown to Matthew, is an actress named Alex and may hold the key to Lisa's disappearance, and discovery.",Wicker Park
279,Drama Romance,"The unluckiest man in Vegas - a guy whose bad luck is contagious - is used by the last of the old time mob run casinos to kill high rollers' action. That is, until he falls in love with a cocktail waitress and gets ""lady luck,"" which throws the situation into reverse. Things turn nasty when the casino director tries to break up the romance.",The Cooler
280,Drama Musical Romance,"This rock opera tells the story of one year in the life of a group of bohemians struggling in modern day East Village New York. The story centers around Mark and Roger, two roommates. While a former tragedy has made Roger numb to life, Mark tries to capture it through his attempts to make a film. In the year that follows, the group deals with love, loss, AIDS, and modern day life in one truly powerful story.",Najamnina
281,Comedy Drama Romance,"An emotionally fragile woman recently released from a mental hospital for self mutilation goes to school to gain secretarial skills to gain employment. She has an alcoholic father and a co-dependent mother who are clueless as to who she really is which a tormented soul who really wants to find something with which she can find success. She is a great secretary and finds a job with a unique, old fashioned, but off center in charge boss with a somewhat sadistic sexual proclivity. She grows and evolves and so does he.",Secretary
282,Comedy Romance,"A Jewish male nurse plans to ask his live-in girl friend to marry him. However, he learns that her strict father expects to be asked for his daughter's hand before she can accept. Thus begins the visit from Hell as the two travel to meet Mom and Dad, who turns out to be former CIA with a lie detector in the basement. Coincidentally, a sister also has announced her wedding to a young doctor. Of course everything that can go wrong, does, including the disappearance of Dad's beloved Himalayan cat, Jinxie.",Dozvola za brak
283,Drama Fantasy Romance,"During a holidays in Switzerland, a young Chris Nielsen meets by chance Annie Collins in a lake when their boats slightly collide. Sharing a snack when they meet a few hours later, Chris and Annie fall in love each other. Marrying quickly, Chris works as pediatrician and Annie as artist painter and art dealer, and they turn in parents of two children, older Ian and elder Marie. But their happy family life torn apart when being Ian and Marie teenagers, a car accident kills both and the nanny who was driving the van where they were. Four years later, Chris and Annie try to restore their life despite the tragedy and celebrate their anniversary when while he returns to home in his car after to end his daily work, Chris witnesses a car accident in a tunnel during a rainy night. Exiting of the car in an attempt to help people, another car crashes against him, hurting severally. Dying in the hospital, Chris turns in a ghost around his house and his recently widowed Annie, trying tell her ...",Ja ću budan sanjati
284,Crime Drama Romance,"A career bank robber busts out of jail (Clooney) with the help of his buddy (Rhames) and kidnaps a US Marshal (Lopez) in the process. When the two cons head for Detroit to pull off their final big scam, the Marshal is put on their case but she finds she is attracted to one of them and has second thoughts about bringing them in.",Daleko od očiju
285,Comedy Drama Romance,"Andy Tennant directed this Cinderella variant. The Brothers Grimm arrive at the home of a wealthy Grande Dame (Jeanne Moreau) who speaks of the many legends surrounding the fable of the cinder girl before telling the ""true"" story of her ancestor. In flashback, the story then focuses on eight-year-old Danielle, daughter of a wealthy widower, a 16th-century landowner. After returning to France with his new wife Rodmilla (Anjelica Huston) and her two daughters, he dies of a heart attack. Ten years later, Danielle (Drew Barrymore) is now treated as a servant by the trio. Fortunately, she has an encounter with Prince Henry (Dougray Scott), who is fleeing an arranged marriage. Later, when Danielle poses as a Lady, the Prince takes an interest in her. Inventor-artist Leonardo Da Vinci (Patrick Godfrey), accepting the French court's patronage, offers advice to Prince Henry on matters of the heart.",Jednom zauvijek
286,Comedy Drama Romance,"John and Max are elderly men living next door to each other. They're continuously arguing and insulting each other, and have been this way for over 50 years. One day, Ariel, moves into the street. Both men are attracted to her, and their rivalry steps up a gear.",Stara gundjala
287,Action Biography Drama,"Based on the life and career of Martial Arts superstar, Bruce Lee. Haunted by demons. Bruce was taught Martial arts at childhood. Bruce then was told by his father to flee to the United States. There, he opened up a Martial Arts school, then was chosen to be the Green Hornet's sidekick, Kato. Then, his big movie career that included ""The Big Boss"" and ""Enter the Dragon"". Fighting many enemies along the way, including his childhood demon.",Dragon: The Bruce Lee Story
288,Comedy Romance,"Because of his extreme wealth and suave good looks, Edward Lewis could seemingly have any woman he wants, that committed significant other which he needs on his arm at social events to further how he makes his money as a corporate raider. However, he focuses more on his corporate raiding pursuits with his partner in crime, Philip Stuckey, his lawyer of ten years, than those women, with every significant other he's had in his life feeling neglected and eventually leaving him, this fact about which he is just coming to the realization. In Beverly Hills, Edward, in needing that woman on his arms as he and Philip work toward taking over the company owned by the increasingly insolvent James Morse, decides, based on a chance encounter, to hire Hollywood Boulevard hooker Vivian Ward as his escort for the week 24/7. He does so because he wants to have a professional who would be committed to the work, yet not have any commitments to her after the week is over. Beyond their chance encounter, ...",Zgodna žena
289,Drama Fantasy Romance,"Sam Wheat is a banker, Molly Jensen is an artist, and the two are madly in love. However, when Sam is murdered by friend and corrupt business partner Carl Bruner over a shady business deal, he is left to roam the Earth as a powerless spirit. When he learns of Carl's betrayal, Sam must seek the help of psychic Oda Mae Brown to set things right and protect Molly from Carl and his goons.",Duh
290,Comedy Drama Fantasy,"Francis Xavier Cross is a cynical, mean spirited television executive, he treats his loyal assistant with contempt. He just sacked a member of staff on Christmas Eve for simply disagreeing with him, and he's alienated himself from his brother who still insists on inviting Frank to Christmas dinner despite him refusing to go every year. However, Frank is forced to learn the true meaning of Christmas when he's visited by three ghosts.",Scrooged
291,Comedy Romance,It is the 21st birthday of Prince Akeem of Zamunda and he is to marry a woman he never saw before. Now the prince breaks with tradition and travels to America to look for the love of his life.,Princ otkriva Ameriku
292,Action Crime Drama,A mid-western farm boy reluctantly becomes a member of the undead when a girl he meets turns out to be part of a band of southern vampires who roam the highways in stolen cars. Part of his initiation includes a bloody assault on a hick bar.,Near Dark
293,Comedy Horror Musical,"Seymour Krelborn is a nerdy orphan working at Mushnik's, a flower shop in urban Skid Row. He harbors a crush on fellow co-worker Audrey Fulquard, and is berated by Mr. Mushnik daily. One day as Seymour is seeking a new mysterious plant, he finds a very mysterious unidentified plant which he calls Audrey II. The plant seems to have a craving for blood and soon begins to sing for his supper. Soon enough, Seymour feeds Audrey's sadistic dentist boyfriend to the plant and later, Mushnik for witnessing the death of Audrey's ex. Will Audrey II take over the world or will Seymour and Audrey defeat it?",Little Shop of Horrors
294,Comedy Romance Sci-Fi,"Mitch Taylor is one of the youngest students ever accepted to a university known for its programs for geniuses. He partners up with his roommate, science club legend Chris Knight, on a project to develop a high-powered laser. Together with their hyperkinetic friends, they employ their intellects in the pursuit of bigger blasts, practical jokes, and a deeper understanding of what real genius means. When they find out that their professor intends to turn their work over to the military for use as a weapon, they decide to get even.",Real Genius
