,genre,storyline,title
416,Biography Crime Drama,"In this crime drama, four bright and well-off college students in Kentucky plot to steal some rare books from their university's Special Collections Library in a misguided quest for personal glory. Based on the story, the film includes interviews with the foursome who attempted the bizarre heist. Starring Barry Keoghan, Evan Peters, Blake Jenner, Jared Abrahamson and Ann Dowd.",American Animals
417,Comedy Crime Drama,"When Jimmy Logan (Channing Tatum) gets fired, he convinces his brother Clyde (Adam Driver) and sister Mellie (Riley Keough) to help him rob the Charlotte Motor Speedway during a NASCAR Race. But they will need the help of Joe Bang (Daniel Craig), a convicted safe-cracker who is currently doing time. All they have to do is break Joe out, blow the racetrack vault, get away with the cash, return Joe to prison, and get Jimmy to his daughter's beauty pageant on time. What could possibly go wrong? Well, there is the Logan family curse .",Logan Lucky
418,Adventure Comedy Crime,"Based on Patrick DeWitt's novel, The Sisters Brothers revolves around the colorfully named gold prospector Hermann Kermit Warm, who's being pursued across 1000 miles of 1850s Oregon desert to San Francisco by the notorious assassins Eli and Charlie Sisters. Except Eli is having a personal crisis and beginning to doubt the longevity of his chosen career. And Hermann might have a better offer.",Les frères Sisters
419,Crime Drama Thriller,"""Widows"" is the story of four women with nothing in common except a debt left behind by their dead husbands' criminal activities. Set in contemporary Chicago, amid a time of turmoil, tensions build when Veronica (Viola Davis), Alice (Elizabeth Debicki), Linda (Michelle Rodriguez) and Belle (Cynthia Erivo) take their fate into their own hands and conspire to forge a future on their own terms.",Widows
420,Biography Crime Drama,"The true story of London's most notorious gangsters, twins Reggie and Ronnie Kray. As the brothers rise through the criminal underworld, Ronnie advances the family business with violence and intimidation while Reggie struggles to go legitimate for local girl Frances Shea. In and out of prison, Ronnie's unpredictable tendencies and the slow disintegration of Reggie's marriage threaten to bring the brothers' empire tumbling to the ground.",Legenda
421,Action Comedy Crime,"Susan Cooper is an unassuming, deskbound CIA analyst, and the unsung hero behind the Agency's most dangerous missions. But when her partner falls off the grid and another top agent is compromised, she volunteers to go deep undercover to infiltrate the world of a deadly arms dealer, and prevent a global crisis.",Spijunka
422,Crime Drama Thriller,"A crime drama set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built.",A Most Violent Year
423,Action Comedy Crime,"Six close friends meet each week for a game night involving board games, charades and pop culture trivia quizzes. Being the most competitive of the bunch, Max and his wife Annie, who seem to be a perfect match in every way, usually win every time. However, their marriage is on rocky ground as Annie fears that Max doesn't want to have children. When Max's shady brother Brooks reappears after a long mysterious absence and suggests that they have their next gathering at his place, no one expects that their weekly game night is about to go to the next level as Brooks organizes a full blown murder mystery party complete with actors as criminals and cops for them. However, when Brooks is violently kidnapped in front of everyone, it turns out that the game is all too real. Now, Max, Annie, their womanizing dimwitted friend Ryan, his domineering Irish date Sarah, and their childhood friends Michelle and her husband Kevin, who's obsessed with finding out with which mysterious celebrity ...",Noć igre
424,Action Comedy Crime,"After making their way through high school (twice), big changes are in store for officers Schmidt (Jonah Hill) and Jenko (Channing Tatum) when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team, and Schmidt infiltrates the bohemian art major scene, they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men, college might be the best thing that ever happened to them.",22 Jump Street
425,Biography Crime Drama,"The outlaws made headlines. The lawmen made history. From director John Lee Hancock (The Blind Side), THE HIGHWAYMEN follows the untold story of the legendary detectives who brought down Bonnie and Clyde. When the full force of the FBI and the latest forensic technology aren't enough to capture the nation's most notorious criminals, two former Texas Rangers (Kevin Costner and Woody Harrelson) must rely on their gut instincts and old school skills to get the job done.",The Highwaymen
426,Comedy Crime,"After being robbed of a week's take, small-time pot dealer David is forced by his boss to go to Mexico to pick up a load of marijuana. In order to improve his odds of making it past the border, David asks the broke stripper Rose and two local teenagers to join him and pretend they're on a family holiday.",Obitelj Miller
427,Action Crime Drama,"Heading toward the Mexican border, a getaway driver disguised as a clown and his wounded accomplice try to escape the American Police with a loot of over $2 million hidden in the trunk of the car. In a desperate attempt to break through the thick border fence, the driver crashes the car, the accomplice dies and he inevitably gets apprehended by Mexican Police officers Romero and Vasquez who want the money just for themselves. As the only American inmate in the infamous ""El Pueblito"" Mexican prison, which resembles more of a small village of convicts rather than a usual prison, the driver quickly gets the nickname ""The Gringo"" and finds out first hand how rough it is to be a stranger in the perilous world of Javi, the ruthless crime lord who runs the prison. Sooner or later, the Gringo will form an alliance with a 10-year-old kid whose peculiar immunity in this mad place will efficiently keep him alive, only to realise that in this pit, everyone knows about the $2 million. In the end, ...",Uhvati Gringa
428,Comedy Crime Drama,"T.J., a high school freshman, lost his mother two months before in a car accident: his father pops pills and sits on the couch; his grandmother holds things together, chatting and cooking. T.J. wants the car back from the salvage yard where the owner's son is a bully. By happenstance, Hesher, a foul-mouthed squatter, moves in with T.J's family. T.J. also meets Nicole, a grocery clerk near poverty who helps him once. Hesher involves T.J. in crime, the bully is omnipresent, mom's car is slipping away, dad has checked out, T.J. watches Nicole at work, and his grandma invites him to join her morning walk: the odds are long that T.J. can assemble a family to help him thrive.",Hesher
429,Biography Crime Drama,"During the 1980s, U.S. Customs Service special agent Robert Mazur uses his undercover alias ""Bob Musella"" to become a pivotal player for drug lords cleaning their dirty cash. Later, he infiltrates the world's largest cartel, and helps expose the money-laundering organization of drug lord Pablo Escobar and take down the Bank of Credit and Commerce International, which had secretly taken illegal ownership of First American Bank shares in Washington, D.C. He survives the deception and has a long and productive career..",Infiltrator
430,Action Crime Drama,A gritty L.A crime saga which follows the intersecting and often personally connected lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan an impossible heist on the Federal Reserve Bank of downtown Los Angeles.,Bratstvo lopova
431,Biography Crime Drama,"Based on the true story of journalist Gary Webb. The film takes place in the mid-1990s, when Webb uncovered the CIA's past role in importing huge amounts of cocaine into the U.S. that was aggressively sold in ghettos across the country to raise money for the Nicaraguan Contras' rebel army. Despite enormous pressure not to, Webb chose to pursue the story and went public with his evidence, publishing the series ""Dark Alliance"". As a result he experienced a vicious smear campaign fueled by the CIA. At that point Webb found himself defending his integrity, his family, and his life.",Kill the Messenger
432,Biography Crime Drama,"The difficult 1930s is a time of robbers who knock over banks and other rich targets with alarming frequency. Of them, none is more notorious than John Dillinger, whose gang plies its trade with cunning efficiency against big businesses while leaving ordinary citizens alone. As Dillinger becomes a folk hero, FBI head J. Edger Hoover is determined to stop his ilk by assigning ace agent Melvin Purvis to hunt down Dillinger. As Purvis struggles with the manhunt's realities, Dillinger himself faces an ominous future with the loss of friends, dwindling options and a changing world of organized crime with no room for him.",Gangsteri
433,Biography Crime Drama,"In San Francisco in the 1950s, Margaret was a woman trying to make it on her own after leaving her husband with only her daughter and her paintings. She meets gregarious ladies' man and fellow painter Walter Keane in a park while she was struggling to make an impact with her drawings of children with big eyes. The two quickly become a pair with outgoing Walter selling their paintings and quiet Margaret holed up at home painting even more children with big eyes. But Walter's actually selling her paintings as his own. A clash of financial success and critical failure soon sends Margaret reeling in her life of lies. With Walter still living the high life, Margaret's going to have to try making it on her own again and re-claiming her name and her paintings.",Big Eyes
434,Action Crime Drama,"Samir Horn is a former soldier, a devout Muslim, and U.S. citizen in the Middle East selling bomb detonators to Islamic radicals. He joins their cause as both the FBI and a rogue CIA agent track him. Horn escapes a Yemeni prison, goes underground in France where he proves his abilities, and is sent to the United States to choreograph a simultaneous and multiple terror attack. Will the intelligence agencies talk to each other, and can Horn be stopped?",Traitor
435,Crime Drama,"""Gomorra"" is a contemporary Neapolitan mob drama that exposes Italy's criminal underbelly by telling five stories of individuals who think they can make their own compact with Camorra, the area's Mafia.",Gomorra
436,Action Comedy Crime,"Lazy court-process clerk and stoner Dale Denton has only one reason to visit his equally lazy dealer Saul Silver: to purchase weed, specifically, a rare new strain called Pineapple Express. But when Dale becomes the only witness to a murder by a crooked cop and the city's most dangerous drug lord, he panics and dumps his roach of Pineapple Express at the scene. Dale now has another reason to visit Saul: to find out if the weed is so rare that it can be traced back to him--and it is. As Dale and Saul run for their lives, they quickly discover that they're not suffering from weed-fueled paranoia: incredibly, the bad guys really are hot on their trail and trying to figure out the fastest way to kill them both. All aboard the Pineapple Express.",Pineapple Express
437,Comedy Crime Drama,"Osbourne Cox, a Balkan expert, resigned from the CIA because of a drinking problem, so he begins a memoir. His wife wants a divorce and expects her lover, Harry, a philandering State Department marshal, to leave his wife. A CD-ROM falls out of a gym bag at a Georgetown fitness center. Two employees there try to turn it into cash: Linda, who wants money for cosmetic surgery, and Chad, an amiable goof. Information on the disc leads them to Osbourne who rejects their sales pitch; then they visit the Russian embassy. To sweeten the pot, they decide they need more of Osbourne's secrets. Meanwhile, Linda's boss likes her, and Harry's wife leaves for a book tour. All roads lead to Osbourne's house.",Spaliti nakon čitanja
438,Action Crime Thriller,"In an innocent heartland city, five are shot dead by an expert sniper. The police quickly identify and arrest the culprit, and build a slam-dunk case. But instead of confessing, the accused man writes the words, ""Get Jack Reacher."" Reacher himself sees the news report and turns up in the city. The defense is immensely relieved, but Reacher has come to bury the guy. Shocked at the accused's request, Reacher sets out to confirm for himself the absolute certainty of the man's guilt, but comes up with more than he bargained for.",Jack Reacher
439,Action Crime Thriller,"When the hit-man Chev Chelios is poisoned by the criminal Verona, his friend and doctor Miles advises him that he must keep his adrenaline levels elevated to stay alive. Chev meets his girlfriend Eve and together they look for Verona to kill him.",Ubrzanje
440,Crime Drama Thriller,"An admired high school hockey player with a bright future foolishly takes a drive in the night with his girlfriend and two other friends with his headlights off with devastating results. The former athlete is left with a brain injury that prevents him from remembering many things for extended periods of time. To compensate, he keeps notes in a small notebook to aid him in remembering what he is to do. He also lives with a blind friend who aids him. Obviously, with the mental incapacitation, he is unable to have meaningful work. Thus he works as a night cleaning man in a bank. It is there he comes under the scrutiny of a gang planning to rob the bank. The leader befriends him and gets him involved with a young woman who further reels him in. After they get close and after reeling him in with his own failures, the bank plan unfolds. Confused but wanting to escape his current existence, he initially goes along with the scheme. After realizing he is being used, he attempts to stop the ...",Kratko sjecanje
441,Biography Crime Drama,"In February, 2001, Robert Hanssen, a senior agent with 25 years in the FBI, is arrested for spying. Jump back two months: Eric O'Neill, a computer specialist who wants to be made an agent is assigned to clerk for Hanssen and to write down everything Hanssen does. O'Neill's told it's an investigation of Hanssen's sexual habits. Within weeks, the crusty Hanssen, a devout Catholic, has warmed to O'Neill, who grows to respect Hanssen. O'Neill's wife resents Hanssen's intrusiveness; the personal and professional stakes get higher. How they catch Hanssen and why he spies become the film's story. Can O'Neill help catch red-handed ""the worst spy in history"" and hold onto his personal life?",Pukotina
442,Action Crime Drama,"Two men cut off from the world in different ways become unlikely friends and protectors in this offbeat action drama. Danny (Jet Li) is a physically powerful but emotionally stunted man; never given any sort of proper education, Danny has learned little in his lifetime but how to fight, and his minder, Bart (Bob Hoskins), treats him more like a guard dog than anything else, using him in illegal no-holds-barred brawls that earn Bart plenty of money but only reinforce Danny's violent alienation. When Bart is injured in an auto accident, Danny is left to fend for himself, and stumbles upon Sam (Morgan Freeman), an elderly piano tuner who has lost his sight. Sam is the first person to treat Danny with kindness, and the music he plays soothes the troubled soul of the fighter. However, Danny's fighting skills soon come in handy when Sam runs afoul of a pack of small-time crooks who believe he knows too much about their operations.",Vjerni Danny
443,Action Crime Thriller,None,Dobar posao u Italiji
444,Biography Crime Drama,"After finding himself at the constant abuse of his best friend, Bobby, Marty has become fed up with his friend's twisted ways. His girlfriend, a victim of Bobby's often cruel ways, couldn't agree more and they strategize murdering Bobby, with a group of willing and unwilling participants in a small Florida town. In the midst of their plotting, they find themselves contemplating with the possible aftermath of what could happen.",Bully
445,Crime Drama Thriller,None,Vruća linija
446,Action Comedy Crime,"In Marseilles (France), skilled pizza delivery boy Daniel who drives a scooter finally has his dreams come true. He gets a taxi license. Caught by the police for a huge speed infraction, he will help Emilien, a loser inspector who can't drive, on the track of German bank robbers, so he doesn't lose his license and his dream job.",Taksi
447,Action Comedy Crime,"Cultures clash and tempers flares as the two cops named Detective Inspector Lee a Hong Kong Detective and Detective James Carter FBI, a big-mouthed work-alone Los Angeles cop who are from different worlds discovers one thing in common: they can't stand each other. With time running out, they must join forces to catch the criminals and save the eleven-year-old Chinese girl of the Chinese consul named Soo Yung.",Gas do daske
448,Crime Drama Romance,"A career bank robber busts out of jail (Clooney) with the help of his buddy (Rhames) and kidnaps a US Marshal (Lopez) in the process. When the two cons head for Detroit to pull off their final big scam, the Marshal is put on their case but she finds she is attracted to one of them and has second thoughts about bringing them in.",Daleko od očiju
449,Action Crime Drama,"Det. John Hobbes is convinced that when killer Edgar Reese is executed, all of his troubles are over. But when people he knows and people on the street start to sing the same tune that Reese sang in the gas chamber, and those same people taunt him, he is told that maybe the cursed fallen angel Azazel is behind it all. Azazel is cursed to roam the Earth without a form, and he can switch bodies by any contact, making him hard to track. When Hobbes is forced to kill a man possessed by Azazel, he must clear his name while protecting his family and others from the evil, vengeful Azazel.",Fallen
450,Comedy Crime Drama,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hare-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry. With the help of their pathetic neighbor and pal Bob, Anthony and Dignan pull a job and hit the road, where Anthony finds love with motel maid Inez. When our boys finally hook up with Mr. Henry, the ensuing escapade turns out to be far from what anyone expected.",Bottle Rocket
451,Action Crime Fantasy,In the sewers of gotham city to the rooftops of the gotham city the penguin wants to know where he came from well in his villain ways catwoman plans to kill rich man of gotham max shreak but as he battles with millionaire Bruce Wayne both ladies men have their own secrets Bruce Wayne is back as Bat man trying to stop the penguin Max is helping penguin steal gotham city while selina Kyle/catwoman tries to help penguin not knowing her man murder target also her murder is helping him but all four men have their goals taking gotham from crime winning gotham city assassination for two men and more money to be gotham citys number one rich man.,Batman se vraća
452,Action Comedy Crime,A down and out cynical detective teams up with a down and out ex-quarterback to try and solve a murder case involving a pro football team and a politician.,Prljavi igraju prljavo
453,Crime Thriller,"After completing a lengthy prison sentence, one-time drug kingpin Frank White returns to New York intent on reestablishing his empire and making things as they were before he left. Others of course have taken over the business during his absence but that clearly isn't going to stop White. While he is gunning down the opposition, he decides he's going to give away the money he'll make to modernize the hospital in his old neighborhood. Drug dealers aren't the only thing he has to worry about however: a group of rogue cops decide they are going to take him down.",Kralj New Yorka
454,Biography Crime Drama,None,Henry: Portrait of a Serial Killer
455,Action Crime Drama,A mid-western farm boy reluctantly becomes a member of the undead when a girl he meets turns out to be part of a band of southern vampires who roam the highways in stolen cars. Part of his initiation includes a bloody assault on a hick bar.,Near Dark
456,Action Crime Drama,"Open-minded architect Paul Kersey returns to New York City from vacationing with his wife, feeling on top of the world. At the office, his cynical coworker gives him the welcome-back with a warning on the rising crime rate. But Paul, a bleeding-heart liberal, thinks of crime as being caused by poverty. However his coworker's ranting proves to be more than true when Paul's wife is killed and his daughter is raped in his own apartment. The police have no reliable leads and his overly sensitive son-in-law only exacerbates Paul's feeling of hopelessness. He is now facing the reality that the police can't be everywhere at once. Out of sympathy his boss gives him an assignment in sunny Arizona where Paul gets a taste of the Old West ideals. He returns to New York with a compromised view on muggers...",Death Wish
457,Comedy Crime Drama,"Stephanie Smothers (Anna Kendrick) is a widowed single mother who runs a blog with crafts and recipes. Emily (Blake Lively) is a busy working mother, a PR director for a fashion company, whose son Nicky attends the same elementary school as Stephanie's son, Miles. Emily and Stephanie become fast friends, arranging play dates for the boys. They trade confessions, and Stephanie admits that as a teenager, she had sex with her half-brother, Chris. Emily expresses her frustration at the lack of success of her husband, English professor Sean Townsend, and their poor financial situation. Emily has a work crisis and asks Stephanie to babysit Nicky, as Sean is in London. After two days of Emily not responding to calls, Stephanie calls Emily's employer, Dennis Nylon, and he tells her she is in Miami. Stephanie calls Sean, who calls the police. Emily had told both Stephanie and Sean that she hates having her picture taken, leading Stephanie to sneak into Emily's work and find a photo, which she ...",Slatka mala tajna
458,Comedy Crime Drama,"When a depressed woman is burgled, she finds a new sense of purpose by tracking down the thieves alongside her obnoxious neighbour. But they soon find themselves dangerously out of their depth against a pack of degenerate criminals.",I Don't Feel at Home in This World Anymore.
459,Crime Drama Horror,"USA in the 1970s. We follow the highly intelligent Jack over a span of 12 years and are introduced to the murders that define Jack's development as a serial killer. We experience the story from Jack's point of view, while he postulates each murder is an artwork in itself. As the inevitable police intervention is drawing nearer, he is taking greater and greater risks in his attempt to create the ultimate artwork. Along the way we experience Jack's descriptions of his personal condition, problems and thoughts through a recurring conversation with the unknown Verge - a grotesque mixture of sophistry mixed with an almost childlike self-pity and psychopathic explanations. The House That Jack Built is a dark and sinister story, yet presented through a philosophical and occasional humorous tale.",The House That Jack Built
460,Action Crime Drama,"The film is set in the early 80's and 90's in Gujarat. The fictitious story of a man who builds an empire in the state of Gujarat, the only state that still follows prohibition. It's a story about his rise and his relationships, which help him become the single most powerful man in the state.",Raees
461,Crime Drama,"In order to provide for his destitute family of drifters, a likable, sincere, able-bodied 15-year-old boy comes to hire on among a burned-out ex-con's group of aging forest laborers. As the man becomes more and more aware of the boy's abusive home life, his deeply buried humanity is roused. Drinking and smoking incessantly to remain detached from his volatile temper, he finally takes the matter into his own hands - come what may - when the boy's alcoholic father finally goes too far.",Joe
462,Crime Drama Mystery,"A fine art auctioneer mixed up with a gang joins forces with a hypnotherapist to recover a lost painting. As boundaries between desire, reality and hypnotic suggestion begin to blur the stakes rise faster than anyone could have anticipated.",Trance
463,Action Crime Drama,"In a not so distant future, where overpopulation and famine have forced governments to undertake a drastic One-Child Policy, seven identical sisters (all of them portrayed by Noomi Rapace) live a hide-and-seek existence pursued by the Child Allocation Bureau. The Bureau, directed by the fierce Nicolette Cayman (Glenn Close), enforces a strict family-planning agenda that the sisters outwit by taking turns assuming the identity of one person: Karen Settman. Taught by their grandfather (Willem Dafoe) who raised and named them - Monday, Tuesday, Wednesday, Thursday, Friday, Saturday and Sunday - each can go outside once a week as their common identity, but are only free to be themselves in the prison of their own apartment. That is until, one day, Monday does not come home.",Tajna broja 7
464,Crime Drama Thriller,"A suburban family is torn apart when fourteen-year-old Annie (Liana Liberato) meets her first boyfriend online. After months of communicating via online chat and phone, Annie discovers her friend (Chris Henry Coffey) is not who he originally claimed to be. Shocked into disbelief, her parents (Clive Owen and Catherine Keener) are shattered by their daughter's actions and struggle to support her as she comes to terms with what has happened to her once innocent life.",Trust
465,Comedy Crime,"Nick hates his boss, mostly because he's expected to work from before sunrise to after sunset and his boss, Mr. Harken, calls him out for being a minute late and blackmails him so he can't quit. Dale hates his boss, Dr. Julia Harris, because she makes unwelcome sexual advances when he's about to get married. But Dale is on that pesky list of child offenders so he can't quit. Kurt actually likes his job and his boss, well, up until his boss dies and the boss's coked-out, psychopathic son takes over. But who would be crazy enough to quit their jobs in such poor economic times? Instead Nick, Dale and Kurt drunkenly and hypothetically discuss how to kill their bosses, and before they know it, they've hired a murder consultant to help them pull off the three deeds.",Kako se riješiti šefa
466,Animation Adventure Comedy,"In Rio de Janeiro, baby macaw, Blu, is captured by dealers and smuggled to the USA. While driving through Moose Lake, Minnesota, the truck that is transporting Blu accidentally drops Blu's box on the road. A girl, Linda, finds the bird and raises him with love. Fifteen years later, Blu is a domesticated and intelligent bird that does not fly and lives a comfortable life with bookshop owner Linda. Out of the blue, clumsy Brazilian ornithologist, Tulio, visits Linda and explains that Blu is the last male of his species, and he has a female called Jewel in Rio de Janeiro. He invites Linda to bring Blu to Rio so that he and Jewel can save their species. Linda travels with Blu and Tulio to Rio de Janeiro and they leave Blu and Jewel in a large cage in the institute where Tulio works. While they are having dinner, smugglers break into the institute and steal Blu and Jewel to sell them. Linda and Tulio look everywhere for Blu, who is chained to Jewel and hidden in a slum. Meanwhile, Jewel ...",Rio
467,Biography Crime Drama,"Based on a true story of James ""Whitey"" Bulger, an Irish Mob godfather and a FBI informant who had a ""secret trading"" deal with his brother, William ""Billy"" Bulger, a state senator and a Boston public figure, and John Connolly, an FBI agent. They planned to take down theft Italian mob and mafia in Boston, which went awry and things turned massively violent. When the credence for each other began fading out, drug dealing, murders, and extortion started to rise, and forced the FBI's Boston office to confirm that Whitey Bulger was one of the most notorious criminals in US history and also one of the FBI's Ten Most Wanted List criminals.",Crna misa
468,Crime Drama History,"In the wake of Abraham Lincoln's assassination, seven men and one woman are arrested and charged with conspiring to kill the President, the Vice-President, and the Secretary of State. The lone woman charged, Mary Surratt, 42, owns a boarding house where John Wilkes Booth and others met and planned the simultaneous attacks. Against the ominous back-drop of post-Civil War Washington, newly-minted lawyer, Frederick Aiken, a 28-year-old Union war-hero, reluctantly agrees to defend Surratt before a military tribunal. As the trial unfolds, Aiken realizes his client may be innocent and that she is being used as bait and hostage in order to capture the only conspirator to have escaped a massive manhunt, her own son.",The Conspirator
469,Crime Drama Thriller,"Brooklyn, 1988. Crime is rife, especially drugs and drug violence. A Russian thug is building his heroin trade, while everyone laughs at the cops. Brothers have chosen different paths: Joe has followed his father Bert into New York's Finest; he's a rising star. Bobby, who uses his mother's maiden name, manages a club. Bobby too is on the rise: he has a new girlfriend and a green-light to develop a Manhattan club. Joe and Bert ask him to help with intelligence gathering; he declines. Then, Joe raids Bobby's club to arrest the Russian. From there, things spiral out of control: the Russian puts out a hit on Joe, personal losses mount, and Bobby's loyalties face the test.",Braca po krvi
470,Crime Thriller,"The last time we saw Danny Ocean's crew, they were paying back ruthless casino mogul Terry Benedict after stealing millions from him. However, it's been a while since they've come back together, which is all about to change. When one of their own, Reuben Tishkoff, builds a hotel with another casino owner, Willy Bank, the last thing he ever wanted was to get cut out of the deal personally by the loathsome Bank. Bank's attitude even goes so far as to finding the amusement in Tishkoff's misfortune when the double crossing lands Reuben in the hospital because of a heart attack. However, Danny and his crew won't stand for Bank and what he's done to a friend. Uniting with their old enemy Benedict, who himself has a vendetta against Bank, the crew is out to pull off a major plan; one that will unfold on the night Bank's newest hot spot opens up. They're not in this for the money, but for the revenge.",Oceanovih trinaest
471,Crime Drama Mystery,"After his father is killed in a car accident, things unravel for Kale Brecht and he is placed under house-arrest for punching his Spanish teacher. Having nothing better to do, Kale occupies himself by spying on his neighbors. But one night, he witnesses what appears to be a murder going on in Mr. Turner's house. Kale becomes obsessed with uncovering the truth behind these murders but, after a few unsettling run-ins with Mr. Turner, it becomes a matter of life and death. And the ominous question: Who is watching whom?",Paranoja
472,Crime Drama Thriller,"A frustrated and clumsy bank clerk overhears the conversation of three coworkers in the toilet about a fix in a horse race, and bets a large amount. He loses the bet and owes the money to the dangerous and powerful mobster Fingers. A gangster who works for Fingers has the ability of foreseeing pieces of the future; he is assigned to collect money for the boss, with his troublemaker nephew Tony, and is beaten up by a gang. The manager of pop-star Trista loses her contract to Fingers without her agreement and she is threatened by the gangster. A dedicated doctor seeks a blood donor that might have a rare blood type to save the life of his secret and unrequited passion, a beautiful epidemiologist who's married to a friend.",Zrak koji dišem
473,Action Comedy Crime,"Radio DJ Alan Partridge is facing uncertain times with his radio station being taken over by a corporate conglomerate. He makes things worse when he talks down a colleague after a promise to talk him up. The colleague handles things badly and takes the radio station into his own hands, literally, by taking them all hostage. Envisioning all his action heroes in his head, Alan is going to save the day by becoming a go-between for the Scotland Yard. His method though will put himself and others in harm's way because Alan Partridge just can't keep his mouth shut.",Alan Partridge: Alpha Papa
474,Action Crime Drama,"Jim Davis is an ex-Army Ranger who finds himself slipping back into his old life of petty crime after a job offer from the LAPD evaporates. His best friend is pressured by his girlfriend Sylvia to find a job, but Jim is more interested in hanging out and making cash from small heists, while trying to get a law enforcement job so he can marry his Mexican girlfriend.",Teška vremena
475,Action Crime Drama,"Four adopted brothers come to avenge their mother's death in what appears to be a random killing in a grocery store robbery. However, the boys' investigation of the death reveals more nefarious activities involving the one brother's business dealings with a notorious local hoodlum. Two cops who are trying to solve the case may also not be what they seem.",Četiri brata
476,Biography Crime Drama,"1999, Claremont, California. Middle-class kids, in their 20s, talk trash, wave guns, hang out in a pack. Johnny Truelove, drug dealer and son of a underworld figure, threatens Jake Mazursky, an explosive head case who owes Johnny money; Jake responds by breaking into Johnny's house. On impulse, Johnny and a couple pals kidnap Jake's 15-year-old brother, Zach. Zach's okay with it, figuring his brother will pay the debt soon. Johnny assigns his buddy Frankie to be Zach's minder, and they develop a brotherly friendship. Zach parties with his captors as things begin to spin out of control. Group think, amorality, and fear of prison assert a hold on the pack. Is Zach in danger?",Alpha Dog
477,Crime Drama Sport,"In the Kilpatrick juvenile detention center, the supervisor and former football player Sean Porter sees the lack of discipline, self-esteem, union and perspective in the teenage interns and proposes to prepare a football team to play in one league. He is supported by his superiors and his successful experience changes the lives of many young kids.",Gridiron Gang
478,Crime Drama Sport,"The Football Factory is more than just a study of the English obsession with football violence; it's about men looking for armies to join, wars to fight and places to belong. A forgotten culture of Anglo-Saxon males fed up with being told they're not good enough and using their fists as a drug they describe as being more potent than sex and drugs put together. Shot in documentery style with the energy and vibrancy of handheld, The Football Factory is frighteningly real yet full of painful humour as the four characters' extreme thoughts and actions unfold before us.",The Football Factory
479,Crime Drama,"In the Nineteenth Century, orphan Oliver Twist is sent from the orphanage to a workhouse, where the children are mistreated and barely fed. He moves to the house of an undertaker, but after an unfair severe spank, he starts a seven day runaway to London. He arrives exhausted and starving, and is soon welcomed in a gang of pickpockets lead by the old crook Fagin. When he is mistakenly taken as a thief, the wealthy victim Mr. Brownlow brings Oliver to his home and shelters him. But Fagin and the dangerous Bill Sykes decide to kidnap Oliver to burglarize Mr. Brownlow's fancy house.",Oliver Twist
480,Crime Mystery Thriller,"Parisian murder detective commissioner Pierre Niemans is called to Gueron, a self-sufficient, prestigious university in a mountain valley, to investigate the murder on 32-year old professor and librarian Rémy Caillois, whose corpse was found 50 meters high on a steep mountain side, naked, horribly covered in bruises and bleeding wounds, the result of some five hours of bestial torture including quasi-surgical amputation of hands cauterized to prevent bleeding to death- and eyes. Guernon is a closed society of virtually incestuous scientists, de facto succeeding to their parents' posts; the eye-doctor, formerly on the staff, says hereditary genetic diseases are the price of such elitism, but in recent years spread to the simple farming families. Inspector Max Kerkerian examines two crimes in the town: a school break-in with theft of old photos and archive papers as well as a graveyard desecration of Judith Herault, the daughter of local nun Andrée, who lives in a dark cell since 15 ...",Grimizne rijeke
481,Crime Drama Thriller,"Sometime in the 1970's, police officers from New York City wanted a safe haven to live, away from the dangers of the streets of New York City, this is when they established a ""Cop Land"" in the small New Jersey town of Garrison. Freddy Heflin who was always admired by the New York cops wanted to become one, but because he was deaf in one ear this prevents him from achieving his goal, but has become sheriff of Garrison. Recently there have been a dark omen surrounding the NYPD, and Freddy is now investigating on this case, then Internal Affairs officer Mo Tilden is also on the case and asks Freddy for help, but Freddy could not. Now Freddy suspects that a New York City cop named Ray Donlan might be one of the many cops who is corrupted by the mob and other criminals. Now, Freddy must find a cop who is nicknamed ""Superboy"" who can testify against Donlan and protect him, before Donlan finds Superboy and kills him.",Cop Land
482,Action Crime Drama,"Jeff and Amy Taylor are moving to California and must drive across the country. When they find themselves stranded in the middle of a desert with hardly anyone or anything around, their trip comes to a sudden halt. Amy had taken a ride with a friendly trucker to a small diner to call for help, but after a long time, Jeff becomes worried. He finds that no one in the diner has seen or heard from his wife. When he finds the trucker who gave Amy the ride, the trucker swears he has never seen her. Now Jeff must attempt to find his wife, who has been kidnapped and is being held for ransom. But who can he trust?",Breakdown
483,Comedy Crime Thriller,"Some guys get all the luck, whether they like it or not. Chili Palmer happens to be in Hollywood collecting a gambling debt when he's struck by lightning (not literally). Called a natural for the movie business, he's snagged up by a producer. The rest is history.",Uhvatite maloga
