,genre,storyline,title
130,Crime Drama Thriller,"Tom Reagan (played by Gabriel Byrne) is the right-hand man, and chief adviser, to a mob boss, Leo (Albert Finney). Trouble is brewing between Leo and another mob boss, Johnny Caspar (Jon Polito), over the activities of a bookie, Bernie Bernbaum (John Turturro) and Leo and Tom are at odds on how to deal with it. Meanwhile, Tom is in a secret relationship with Leo's girlfriend, Verna (Marcia Gay Harden), who happens to be the sister of Bernie. In trying to resolve the issue, Tom is cast out from Leo's camp and ultimately finds himself stuck in the middle between several deadly, unforgiving parties.",Millerovo raskrizje
131,Action Crime Drama,"Jeffrey is an assassin who wishes to leave the business so he can take care of Jennie, the beautiful lounge singer who he inadvertently blinded during a previous assignment. Li Ying is the determined cop who will stop at nothing to bring him in, only he realizes that Jeffrey is no ordinary assassin, and wishes to help him in his quest. Only problem is that Jeffrey's employers refuse to pay him for his last job, money which is needed to restore Jennie's eyesight.",Dip huet seung hung
132,Crime Drama History,Two FBI agents investigating the murder of civil rights workers during the 60s seek to breach the conspiracy of silence in a small Southern town where segregation divides black and white. The younger agent trained in FBI school runs up against the small town ways of his former Sheriff partner.,Mississippi Burning
133,Crime Drama Mystery,"1327. After a mysterious death in a Benedictine Abbey, the monks are convinced that the apocalypse is coming. With the Abbey to play host to a council on the Franciscan's Order's belief that the Church should rid itself of wealth, William von Baskerville, a respected Franciscan friar, is asked to assist in determining the cause of the untimely death. Alas, more deaths occur as the investigation draws closer to uncovering the secret the Abbey wants hidden, and there is finally no stopping the Holy Inquisition from taking an active hand in the process. William and his young novice must race against time to prove the innocence of the unjustly accused and avoid the wrath of Holy Inquisitor Bernardo Gui.",Ime ruže
134,Comedy Crime Drama,"DJ Zack and pimp Jack end up in prison for being too laid-back to avoid being framed for crimes they didn't commit. They end up sharing a cell with eccentric Italian optimist Roberto, whose limited command of the English language is both entertaining and infuriating. More useful to them is the fact that Roberto knows an escape route.",Down by Law
135,Comedy Crime Drama,"Rupert Pupkin is obsessed with becoming a comedy great. However, when he confronts his idol, talk show host Jerry Langford, with a plea to perform on the Jerry's show, he is only given the run-around. He does not give up, however, but persists in stalking Jerry until he gets what he wants. Eventually he must team up with his psychotic Langford-obsessed friend Masha to kidnap the talk show host in hopes of finally getting to perform his stand-up routine.",The King of Comedy
136,Biography Crime Drama,"Serpico is a cop in the 1960s-early 1970s. Unlike all his colleagues, he refuses a share of the money that the cops routinely extort from local criminals. Nobody wants to work with Serpico, and he's in constant danger of being placed in life threatening positions by his ""partners"". Nothing seems to get done even when he goes to the highest of authorities. Despite the dangers he finds himself in, he still refuses to 'go with the flow', in the hope that one day, the truth will be known.",Serpico
137,Crime Drama Thriller,"It is the early 60s in France. The remaining survivors of the aborted French Foreign Legion have made repeated attempts to kill DeGaulle. The result is that he is the most closely guarded man in the world. As a desperate act, they hire The Jackal, the code name for a hired killer who agrees to kill French President De Gaulle for half a million dollars. We watch his preparations which are so thorough we wonder how he could possibly fail even as we watch the French police attempt to pick up his trail. The situation is historically accurate. There were many such attempts and the film closely follows the plot of the book.",The Day of the Jackal
138,Action Crime Drama,"William Friedkin's gritty police drama portrays two tough New York City cops trying to intercept a huge heroin shipment coming from France. An interesting contrast is established between 'Popeye' Doyle, a short-tempered alcoholic bigot who is nevertheless a hard-working and dedicated police officer, and his nemesis Alain Charnier, a suave and urbane gentleman who is nevertheless a criminal and one of the largest drug suppliers of pure heroin to North America. During the surveillance and eventual bust, Friedkin provides one of the most gripping and memorable car chase sequences ever filmed.",Francuska veza
139,Action Crime Thriller,"In the year 1971, San Francisco faces the terror of a maniac known as Scorpio- who snipes at innocent victims and demands ransom through notes left at the scene of the crime. Inspector Harry Callahan (known as Dirty Harry by his peers through his reputation handling of homicidal cases) is assigned to the case along with his newest partner Inspector Chico Gonzalez to track down Scorpio and stop him. Using humiliation and cat and mouse type of games against Callahan, Scorpio is put to the test with the cop with a dirty attitude.",Prljavi Harry
140,Action Biography Crime,"1934. Young adults Bonnie Parker, a waitress, and Clyde Barrow, a criminal just released from prison, are immediately attracted to what the other represents for their life when they meet by chance in West Dallas, Texas. Bonnie is fascinated with Clyde's criminal past, and his matter-of-factness and bravado in talking about it. Clyde sees in Bonnie someone sympatico to his goals in life. Although attracted to each other physically, a sexual relationship between the two has a few obstacles to happen. Regardless, they decide to join forces to embark on a life of crime, holding up whatever establishments, primarily banks, to make money and to have fun. They don't plan on hurting anyone physically or killing anyone despite wielding loaded guns. They amass a small gang of willing accomplices, including C.W. Moss, a mechanic to fix whatever cars they steal which is important especially for their getaways, and Buck Barrow, one of Clyde's older brothers. The only reluctant tag-along is Buck's ...",Bonnie i Clyde
141,Crime Drama Mystery,"East of Boulder Flats, deep into the vast and unforgiving white territory of the Wind River Indian Reservation, the seasoned game tracker, Cory Lambert, discovers the frozen body of the young Native American, Natalie. As this is a federal crime, the F.B.I. dispatches the inexperienced but courageous agent Jane Banner to lead the investigation, however, the unprepared outsider will soon team up with Cory to unravel the mystery of Natalie's murder. Before long, Cory will inevitably have to face his own past, while at the same time, both he and Jane are thirsting to see justice done. In the end, will this be a fruitful alliance?",Tragovi u snijegu
142,Crime Drama Romance,A young Spanish woman who has recently moved to Berlin finds her flirtation with a local guy turn potentially deadly as their night out with his friends reveals a dangerous secret.,Victoria
143,Action Crime Drama,"Juan Oliver wants to make a good impression at his new job as a prison officer and reports to work a day early, leaving his pregnant wife, Elena, at home. His destiny is forever changed by this fateful decision, as during his tour of the prison, an accident occurs that knocks him unconscious. He is rushed to the empty but visibly haunted walls of cell 211. As this diversion unfolds, inmates of the high security cell block strategically break free and hijack the penitentiary. Aware of the violence that is to come, the prison officers flee, leaving Juan stranded and unconscious in the heart of the riot. When Juan awakens, he immediately takes stock of the situation; in order to survive, he must pretend to be a prisoner. Juan develops a dialogue with the violent leader of the riot, Badass, and the two begin a partnership, Badass fully believing that Juan is a new inmate. Negotiations go smoothly until the rioters take three ETA (the militant Basque separatist organization) prisoners ...",Celda 211
144,Biography Crime Drama,"Los Angeles, 1928. A single mother returns from work to find her nine-year-old son gone. She calls the LAPD to initiate a search. Five months later, a boy is found in Illinois who fits the description; he says he's her son. To fanfare and photos, the LAPD reunite mother and son, but she insists he's not her boy. The cops dismiss her as either a liar or hysterical. When she joins a minister in his public criticism of the police, they in turn use government power to silence and intimidate her. Meanwhile, a cop goes to a dilapidated ranch to find a Canadian lad who's without legal status; the youth tells a grisly tale. There's redress for murder; is there redress for abuse of power?",Zamjena
145,Crime Drama,"This is England: Mods, New Romantics, and Skinheads are the major youth sub-cultures of this very English summer of 1983 and young 12-year-old Shaun is left wandering aimlessly alone and lost during the start of his school holidays, until his chance meeting with Woody and his fun and friendly Skinhead pack. Finding a new lease of life; girls, parties, Ben Sherman shirts, Doc Martin boots and shaven hairstyles young Shaun is welcomed, life during this summer holiday has got a whole lot better. That is until Combo arrives on the scene bitter, dangerous, racist, militant and psychotic life for young Shaun has just approached his first major crossroads. This is England is a look back at the early eighties of British working-class life through the eyes of young Shaun and his new gang, and dealing with the bitterness of outside influences such as racism and xenophobia, of mass unemployment and the fall out of the Falkland's War; Thatcher's Britain: Did we ever have it so good? When you see ...",Ovo je Engleska
146,Crime Drama Mystery,"When 4 year old Amanda McCready disappears from her home and the police make little headway in solving the case, the girl's aunt Beatrice McCready hires two private detectives Patrick Kenzie and Angie Gennaro. The detectives freely admit that they have little experience with this type of case, but the family wants them for two reasons - they're not cops and they know the tough Boston neighborhood in which they all live. As the case progresses, Kenzie and Gennaro face drug dealers, gangs and pedophiles. When they are about to solve their case, they are faced with a moral dilemma that could tear them apart.",Nestala bez traga
147,Crime Drama Mystery,"A serial killer in the San Francisco Bay Area taunts police with his letters and cryptic messages. We follow the investigators and reporters in this lightly fictionalized account of the true 1970's case as they search for the murderer, becoming obsessed with the case. Based on Robert Graysmith's book, the movie's focus is the lives and careers of the detectives and newspaper people.",Zodijak
148,Crime Drama Thriller,"Richard returns home from military service to a small town in the Midlands. He has one thing on his mind: revenge. Payback for the local bullies who did some very bad things to his brother. At first his campaign employs guerrilla tactics, designed to frighten the men and put them ill at ease. But then he steps up his operation, and one by one these local tough guys are picked off by the terrifying angel of vengeance that Richard has become.",Dead Man's Shoes
149,Action Crime Drama,"Rancher Dan Evans heads into Bisbee to clear up issues concerning the sale of his land when he witnesses the closing events of a stagecoach robbery led by famed outlaw Ben Wade. Shortly thereafter, Wade is captured by the law in Bisbee and Evans finds himself one of the escorts who will take Wade to the 3:10 to Yuma train in Contention for the reward of $200. Evans's effort to take Wade to the station is in part an effort to save his land but also part of an inner battle to determine whether he can be more than just a naive rancher in the eyes of his impetuous and gunslinging son William Evans. The transport to Contention is hazardous and filled with ambushes by Indians, pursuits by Wade's vengeful gang and Wade's own conniving and surreptitious demeanor that makes the ride all the more intense.",U 3:10 za Yumu
150,Action Crime Drama,"Hard drinking, burnt out ex CIA operative John Creasy has given up on life until he's hired as a bodyguard to protect nine year old Pita Ramos. Bit by bit, Creasy begins to reclaim some of his soul, but when pita is kidnapped, Creasy's fiery rage is finally released and he will stop at nothing to save her as he sets out on a dangerous, revenge fuelled rescue mission.",Tjelesna straža
151,Crime Drama Thriller,"This is the story of three well-meaning but flawed people: Paul Rivers, an ailing mathematician lovelessly married to an English émigré; Christina Peck, an upper-middle-class suburban housewife, happily married homemaker with two young daughters, with hiding a secret past; and Jack Jordan, an ex-convict who has found in his Christian faith the strength to live a law-abiding life and raise a family. They will be brought together by a terrible accident that will change their lives. By the final frame, none of them will be the same as they will have learnt harsh truths about love, faith, courage, desire and guilt, and how chance can change our worlds irretrievably, forever.",21 gram
152,Crime Drama Thriller,"1931. Mike Sullivan and Connor Rooney are two henchmen of elderly downstate IL-based (Quad City area, though much of the action takes place in the Chicago area) Irish-American mobster John Rooney, Connor's father. In many respects, John treats Mike more as his son, who he raised as his own after Mike was orphaned, than the volatile Connor, who nonetheless sees himself as the heir apparent to the family business. One evening, Mike's eldest son, twelve year old Michael Sullivan Jr., who has no idea what his father does for a living, witnesses Connor and his father gun down an associate and his men, the situation gone wrong initiated from an action by Connor. Caught witnessing the incident, Michael is sworn to secrecy about what he saw. Regardless, Connor, not wanting any loose ends, makes an attempt to kill Mike, his wife and their two sons. Mike and the surviving members of his family know that they need to go on the run as Connor, who has gone into hiding, will be protected through ...",Put do uništenja
153,Crime Drama Thriller,"In Los Angeles, a city where streets are overrun by drug dealers, those who have sworn to uphold the law are breaking them to clean up the streets. Denzel Washington plays L.A.P.D. detective Alonzo Harris, a veteran narcotics officer whose methods of enforcing the law are questionable, if not corrupt. 'Training Day' follows Harris as he trains rookie Jake Hoyt over a 24-hour period. Ethical dilemmas arise for Hoyt as well as the audience as questions present themselves as to whether or not Harris' methodology for ridding the streets of South Central Los Angeles of drugs is right or wrong.",Dan obuke
154,Crime Drama Thriller,"Lola receives a phone call from her boyfriend Manni. He lost 100,000 DM in a subway train that belongs to a very bad guy. Lola has 20 min to raise this amount and meet Manni. Otherwise, he will rob a store to get the money. Three different alternatives may happen depending on some minor event along Lola's run.","Trči, Lola, trči!"
155,Crime Drama Mystery,"Courtroom thriller about a slick, hotshot lawyer who takes the seemingly unwinnable case of a young altar boy accused of murdering an eminent catholic priest.",Iskonski strah
156,Comedy Crime,"Centered on a post-apocalyptic society where food is scrarce and used as currency. In an apartment building with a delicatessen on the ground floor. The owner of the eatery also owns the apartment building and is in need of a new maintenance man since the prior one ""mysteriously"" disappeared. A former clown applies for the job and the butcher's intent is to have him work for as little as possible, and then serve him to odd tenants who pay the butcher in grain. The clown and butcher's daughter fall in love and she tries to foil her father's plans by contacting the ""troglodytes"", a grain eating sub-group of society who live entirely underground.",Delicatessen
157,Animation Adventure Comedy,"'Toon star Roger is worried that his wife Jessica is playing pattycake with someone else, so the studio hires detective Eddie Valiant to snoop on her. But the stakes are quickly raised when Marvin Acme is found dead and Roger is the prime suspect. Groundbreaking interaction between the live and animated characters, and lots of references to classic animation.",Tko Je Smjestio Zeki Rogeru
158,Comedy Crime Drama,"A meek word processor in New York impulsively travels downtown to Soho for date with an attractive, but apparently disturbed young woman, and finds himself trapped in a nightmarishly surreal vortex of improbable coincidences and farcical circumstances.",Idiotska noć
159,Action Crime Thriller,"Cyrus, the leader of the most powerful gang in New York City, the Gramercy Riffs, calls a midnight summit for all the area gangs, with all asked to send nine unarmed representatives for the conclave. A gang called The Warriors are blamed for killing Cyrus as he gives his speech. They now have to cross the territory of rivals in order to get to their own 'hood. The Warriors slowly cross the dangerous Bronx and Manhattan territories, narrowly escaping police and other gangs every step of the way.",The Warriors
160,Action Crime Drama,"Enter the Dragon revolves around 3 main characters; Lee, a man recruited by an agency to investigate a tournament hosted by Han, since they believe he has an Opium trade there. Roper and Williams are former army buddies since Vietnam and they enter the tournament due to different problems that they have. It's a deadly tournament they will enter on an island. Lee's job is to get the other 2 out of there alive.",U zmajevom gnijezdu
161,Crime Drama Romance,"Ferdinand Griffon, married to a wealthy Italian wife, has recently been fired from the television station where he worked. His wife forces him to go to a party at the home of her influential father, who wants to introduce him to a potential employer. Her brother brings babysitter Marianne Renoir to take care of their children. Feeling bored at the bourgeois party, Ferdinand borrows his brother-in-law's car to head home. He meets Marianne, who was his mistress five years ago and insists on calling him Pierrot, and offers to take her home. They spend the night together and he learns that she's involved in smuggling weapons. When terrorists chase her, they decide to leave Paris and his family behind and go on the run, on a crazy journey to nowhere.",Ludi Pierrot
162,Crime Drama Horror,"Mark Lewis, works as a focus puller in a British film studio. On his off hours, he supplies a local porno shop with cheesecake photos and also dabbles in filmmaking. A lonely, unfriendly, sexually repressed fellow, Mark is obsessed with the effects of fear and how they are registered on the face and behavior of the frightened. This obsession dates from the time when, as a child, he served as the subject of some cold-blooded experiments in terror conducted by his own scientist father. As a grown man, Mark becomes a compulsive murderer who kills women and records their contorted features and dying gasps on film. His ongoing project is a documentary on fear. With 16mm camera in hand, he accompanies a prostitute to her room and stabs her with a blade concealed in his tripod, all the while photographing her contorted face in the throes of terror and death. Alone in his room, he surrounds himself with the sights and sounds of terror: taped screams, black-and-white ""home movies"" of convulsed...",Peeping Tom
163,Action Crime Drama,"Baby is a young and partially hearing impaired getaway driver who can make any wild move while in motion with the right track playing. It's a critical talent he needs to survive his indentured servitude to the crime boss, Doc, who values his role in his meticulously planned robberies. However, just when Baby thinks he is finally free and clear to have his own life with his new girlfriend, Debora, Doc coerces him back for another job. Now saddled with a crew of thugs too violently unstable to keep to Doc's plans, Baby finds himself and everything he cares for in terrible danger. To survive and escape the coming maelstrom, it will take all of Baby's skill, wits and daring, but even on the best track, can he make it when life is forcing him to face the music?",Vozač
164,Action Crime Drama,"When drug violence worsens on the USA Mexico border, the FBI sends an idealistic agent, Kate Macer (Emily Blunt) on a mission to eradicate a drug cartel responsible for a bomb that had killed members of her team.",Sicario
165,Crime Drama Mystery,"Benjamin (TOM SCHILLING) is invisible, a nobody. This changes abruptly when he meets charismatic Max (ELYAS M'BAREK). Even though they couldn't seem more different from the outside, they share the same interest: hacking. Together with Max's friends, the impulsive Stephan (WOTAN WILKE MÖHRING) and paranoid Paul (ANTOINE MONOT), they form the subversive Hacker collective CLAY (CLOWNS LAUGHING @ YOU). CLAY provokes with fun campaigns and speaks for a whole generation. For the first time in his life, Benjamin is part of something and even the attractive Marie (HANNAH HERZSPRUNG) begins noticing him. But fun turns into deadly danger when CLAY appears on the BKA's (Bundeskriminalamt, Federal Criminal Police Office) as well as Europol's most wanted list. Hunted by Cybercrime investigator Hanne Lindberg (TRINE DYRHOLM), Benjamin is no longer a nobody, but instead one of the most wanted hackers in the world.",Who Am I - Kein System ist sicher
166,Crime Drama,"On the outskirts of a small coastal town in the Barents Sea, where whales sometimes come to its bay, lives an ordinary family: Kolya (Aleksey Serebryakov), his wife Lilya (Elena Lyadova) and their teenage son Romka. The family is haunted by a local corrupted mayor (Roman Madyanov), who is trying to take away the land, a house and a small auto repair shop from Kolya. To save their homes Kolya calls his old Army friend in Moscow (Vladimir Vdovichenkov), who has now become an authoritative attorney. Together they decide to fight back and collect dirt on the mayor.",Leviafan
167,Action Crime Drama,"In Texas, after the death of his mother, the unemployed oil and gas worker Toby Howard is losing his ranch to the Texas Midlands Bank. Toby is divorced from his wife who lives with their two sons. When his brother Tanner Howard is released from the prison, they team up to rob agencies of the Texas Midlands Bank to raise money to pay the loan so that Toby may leave the real estate to his sons. Meanwhile the Texas Ranger Marcus Hamilton who is near retirement and his Indian descendant partner Alberto Parker try to anticipate the next move of the thieves.",Sve ili nista
168,Action Crime Drama,"In South Central Los Angeles, street cops Brian and Mike are partners - balls-out cowboys patrolling the streets as Latino gangs are in a power struggle with Blacks. Brian and Mike get lucky a couple of times, making big drug and human-trafficking busts, so a Mexican cartel orders their deaths. We meet Mike's pregnant wife (whom he married out of high school) and watch Brian's search for a soul mate. There are internal squabbles within the ranks of the LAPD and lots of squad-car conversation. Can the lads escape the cartel's murderous reach?",Posljednja patrola
169,Action Crime Thriller,"Roger Brown an Executive Headhunter and a part-time high end painting thief finds himself embroiled in a cat and mouse game when he tries to destroy Clas Greve's career prospects. However, Clas is a former member of a special tactical military force and will stop at nothing to ensure Roger is out of the picture and the job is his.",Lovci na glave
170,Action Biography Crime,"Mesrine: Killer Instinct -- the first of two parts -- charts the outlaw odyssey of Jacques Mesrine (Vincent Cassel), the legendary French gangster of the 1960s and 1970s who came to be known as French Public Enemy No. 1 and The Man of a Thousand Faces. Infamous for his bravado and outrageously daring prison escapes, Mesrine carried out numerous robberies, kidnappings and murders in a criminal career that spanned continents until he was shot dead in 1979 by France's notorious anti-gang unit. Thirty years after his death, his infamy lives on. Mesrine was helped along the way by beautiful and equally reckless Jeanne Schneider (CÃ©cile de France), a Bonnie to match his Clyde. Mesrine made up his own epic, between romanticism and cruelty, flamboyance and tragedy.",Drzavni neprijatelj br.1. (prvi dio)
171,Adventure Crime Drama,"Honduran teenager Sayra reunites with her father, an opportunity for her to potentially realize her dream of a life in the U.S. Moving to Mexico is the first step in a fateful journey of unexpected events.",Bez imena
172,Action Adventure Crime,"After finally catching serial killer and occult ""sorcerer"" Lord Blackwood, legendary sleuth Sherlock Holmes and his assistant Dr. Watson can close yet another successful case. But when Blackwood mysteriously returns from the grave and resumes his killing spree, Holmes must take up the hunt once again. Contending with his partner's new fiancée and the dimwitted head of Scotland Yard, the dauntless detective must unravel the clues that will lead him into a twisted web of murder, deceit, and black magic - and the deadly embrace of temptress Irene Adler.",Sherlock Holmes
173,Crime Drama Thriller,"The Charlestown neighborhood of Boston is renowned for churning out a high number of armed robbers, generation after generation. These robbers never leave their Charlestown life on their own volition, the neighborhood where there is an unwritten code to protect that lifestyle. Such robbers include friends Doug MacRay, James Coughlin, Albert 'Gloansy' Magloan and Desmond Elden. Doug and James in particular treat each other like family, as the Coughlins have realistically been as such to Doug since Doug's mother ran off and Doug's father, Stephen MacRay, was sent to prison. James' single mother sister, the drugged out Krista Coughlin, and Doug have a casual sexual relationship. The foursome carry out a mostly successful bank robbery, but due to circumstances take the bank manager, Claire Keesey, hostage for a short period before releasing her physically unharmed. They find out that Claire lives in Charlestown, so they want to ensure that she did not see anything that could incriminate ...",Grad lopova
174,Crime Drama War,"The Counterfeiters is the true story of the largest counterfeiting operation in history, set up by the Nazis in 1936. Salomon ""Sally"" Sorowitsch is the king of counterfeiters. He lives a mischievous life of cards, booze, and women in Berlin during the Nazi-era. Suddenly his luck runs dry when arrested by Superintendent Friedrich Herzog. Immediately thrown into the Mauthausen concentration camp, Salomon exhibits exceptional skills there and is soon transferred to the upgraded camp of Sachsenhausen. Upon his arrival, he once again comes face to face with Herzog, who is there on a secret mission. Hand-picked for his unique skill, Salomon and a group of professionals are forced to produce fake foreign currency under the program Operation Bernhard. The team, which also includes detainee Adolf Burger, is given luxury barracks for their assistance. But while Salomon attempts to weaken the economy of Germany's allied opponents, Adolf refuses to use his skills for Nazi profit and would like to...",Krivotvoritelji
175,Action Crime Drama,"In London, the Russian pregnant teenager Tatiana arrives bleeding in a hospital, and the doctors save her baby only. The Russian descendant midwife Anna Khitrova finds Tatiana's diary written in Russian language in her belongings and decided to find her family to deliver the baby, she brings the diary home and ask her uncle Stepan to translate the document. Stepan refuses, but Anna finds a card of a restaurant owned by the Russian Semyon inside the diary and she visits the old man trying to find a lead to contact Tatiana's family. When she mentions the existence of the diary, Semyon immediately offers to translate the document. However, Stepan translates part of the diary and Anna discovers that Semyon and his sick son Kirill had raped Tatiana when she was fourteen years old and forced her to work as prostitute in a brothel of their own. Further, Semyon is the dangerous boss of the Russian mafia ""Vory v Zakone"", jeopardizing the safety of Anna and her family. Meanwhile, Semyon's ...",Ruska obećanja
176,Biography Crime Drama,None,Freedom Writers
177,Crime Drama Mystery,"Composed and meticulous, the soft-spoken and ingenious bank robber, Dalton Russell, has orchestrated the perfect heist--shortly, the Manhattan bank at the corner of Wall Street and Broadway along with dozens of hostages will be his to command. Try as he might, the rough hostage negotiator, Keith Frazier, is always one step behind the criminal mastermind--and what is more disheartening--the institution's silver-haired founder, Arthur Case, recruits the intelligent problem-fixer, Madeline White, to retrieve something of paramount importance. However, the thieves seem to procrastinate intentionally, when they should be rushing into action. Will Arthur and Madeline get what they want this time?",Insider
178,Crime Drama Thriller,"After a thirteen-year imprisonment for the kidnap and murder of a six-year-old boy, Guem-Ja Lee seeks vengeance on the man truly responsible for the boy's death. With the help of fellow inmates and reunited with her daughter, she gets closer and closer to her goal.",Simpatija za gđu Osvetu
179,Biography Crime Drama,"The Final Days is the true story of Germany's most famous anti-Nazi heroine brought to life. Sophie Scholl is the fearless activist of the underground student resistance group, The White Rose. Using historical records of her incarceration, the film re-creates the last six days of Sophie Scholl's life: a journey from arrest to interrogation, trial and sentence in 1943 Munich. Unwavering in her convictions and loyalty to her comrades, her cross-examination by the Gestapo quickly escalates into a searing test of wills as Scholl delivers a passionate call to freedom and personal responsibility that is both haunting and timeless.",Sophie Scholl - Die letzten Tage
180,Crime Drama Thriller,"This movie charts the rise and fall of Yuri Orlov, from his early days in the early 1980s in Little Odessa, selling guns to mobsters in his local neighborhood, through to his ascension through the decade of excess and indulgence into the early 1990s, where he forms a business partnership with an African warlord and his psychotic son. This movie also charts his relationship through the years with his younger brother, his marriage to a famous model, his relentless pursuit by a determined INTERPOL Agent and his inner demons that sway between his drive for success and the immorality of what he does.",Gospodar rata
181,Crime Horror Mystery,"Waking up in a bathroom, two men, Adam and Dr. Lawrence Gordon, discover they have been captured by the infamous Jigsaw Killer. The men must escape before time runs out, otherwise, they will face the deadly consequences.",Slagalica strave
182,Action Comedy Crime,A petty thief posing as an actor is brought to Los Angeles for an unlikely audition and finds himself in the middle of a murder investigation along with his high school dream girl and a detective who's been training him for his upcoming role...,"Cmok, cmok, bang, bang"
183,Action Comedy Crime,"Blind Zatoichi makes his living by gambling and giving massages. But behind his humble facade, Zatoichi is a master swordsman, gifted with lightning-fast draw and strokes of breathtaking precision. Zatoichi wanders into a town run by sinister gangs and a powerful samurai. He's destined for violent showdowns when he stumbles on two beautiful geishas avenging their parents' murder... Duels, wit and a touch of zen! Cult anti-hero Zatoichi is back in a sword-fighting adventure written, directed and starring Takeshi Kitano.",Zatôichi
184,Comedy Crime Drama,"In this belated sequel to 'The Decline of the American Empire', 50-something Montreal college professor, Remy, learns that he is dying of liver cancer. He decides to make amends meet to his friends and family before he dies. He first tries to made peace with his ex-wife Louise, who asks their estranged son Sebastian, a successful businessman living in London, to come home. Sebastian makes the impossible happen, using his contacts and disrupting the entire Canadian system in every way possible to help his father fight his terminal illness to the bitter end, while he also tries to reunite his former friends, Pierre, Alain, Dominique, Diane, and Claude to see their old friend before he passes on.",Barbarske invazije
185,Crime Drama,"An emotionally broken woman, Kathy, suddenly finds herself homeless after her house is wrongly repossessed and auctioned. Seeking respite from his marriage, Lester, a sympathetic sheriff's deputy comes to the aid of Kathy and becomes intimately involved in her situation. Soon, Behrani, a proud emigrant Iranian and his family move into the house only to find their new lives burdened by harassment from Lester and Kathy as they attempt to reclaim her former home. The once prosperous colonel denies Kathy's pleas for he knows his recent purchase promises a profitable return and a better future for his adolescent son and his wife. But latent consequences lie beneath Behrani's well intentioned plan as Kathy's emotions spiral out of control and her actions spark a tragic chain of events that will leave no resident unscathed in the House of Sand and Fog.",Kuca pijeska i magle
186,Crime Drama Thriller,"When anti-death-penalty activist David Gale is convicted and condemned to death for the murder of a colleague, reporter Bitsey Bloom sets out to learn the story behind Gale's crime. What she finds challenges her belief in Gale's guilt and, finally, in the justice system.",Život Davida Galea
187,Crime Drama,"1949, Santa Rosa, California. A laconic, chain-smoking barber with fallen arches tells a story of a man trying to escape a humdrum life. It's a tale of suspected adultery, blackmail, foul play, death, Sacramento city slickers, racial slurs, invented war heroics, shaved legs, a gamine piano player, aliens, and Heisenberg's uncertainty principle. Ed Crane cuts hair in his in-law's shop; his wife drinks and may be having an affair with her boss, Big Dave, who has $10,000 to invest in a second department store. Ed gets wind of a chance to make money in dry cleaning. Blackmail and investment are his opportunity to be more than a man no one notices. Settle in the chair and listen.",Čovjek kojeg nije bilo
188,Biography Crime Drama,"A boy named George Jung grows up in a struggling family in the 1950's. His mother nags at her husband as he is trying to make a living for the family. It is finally revealed that George's father cannot make a living and the family goes bankrupt. George does not want the same thing to happen to him, and his friend Tuna, in the 1960's, suggests that he deal marijuana. He is a big hit in California in the 1960's, yet he goes to jail, where he finds out about the wonders of cocaine. As a result, when released, he gets rich by bringing cocaine to America. However, he soon pays the price.",Bijeli prah
189,Crime Drama Thriller,"An intertwined drama about the United States' war on drugs, seen through the eyes of a once conservative judge, now newly-appointed drug czar, his heroin-addicted daughter, two DEA agents, a jailed drug kingpin's wife, and a Mexican cop who begins to question his boss's motives.",Traffic
190,Action Crime Mystery,"In the year 2054 A.D. crime is virtually eliminated from Washington D.C. thanks to an elite law enforcing squad ""Precrime"". They use three gifted humans (called ""Pre-Cogs"") with special powers to see into the future and predict crimes beforehand. John Anderton heads Precrime and believes the system's flawlessness steadfastly. However one day the Pre-Cogs predict that Anderton will commit a murder himself in the next 36 hours. Worse, Anderton doesn't even know the victim. He decides to get to the mystery's core by finding out the 'minority report' which means the prediction of the female Pre-Cog Agatha that ""might"" tell a different story and prove Anderton innocent.",Specijalni izvještaj
191,Biography Crime Drama,"Based on actual events. Brandon Teena is the popular new guy in a tiny Nebraska town. He hangs out with the guys, drinking, cussing, and bumper surfing, and he charms the young women, who've never met a more sensitive and considerate young man. Life is good for Brandon, now that he's one of the guys and dating hometown beauty Lana; however, he's forgotten to mention one important detail. It's not that he's wanted in another town for GTA and other assorted crimes, but that Brandon Teena was actually born a woman named Teena Brandon. When his best friends make this discovery, Brandon's life is ripped apart.",Dečki nikad ne plaču
192,Crime Mystery Thriller,"An older man listens to Bill's story about being a callow writer who likes to follow strangers around London, observing them. One day, a glib and self-confident man whom Bill has been following confronts him. He's Cobb, a burglar who takes Bill under his wing and shows him how to break and enter. They burgle a woman's flat; Bill gets intrigued with her (photographs are everywhere in her flat). He follows her and chats her up at a bar owned by her ex-boyfriend, a nasty piece of work who killed someone in her living room with a hammer. Soon Bill is volunteering to do her a favor, which involves a break-in. What does the older man know that Bill doesn't?",Praćenje
193,Crime Drama,"Patrick Bateman is handsome, well educated and intelligent. He is twenty-seven and living his own American dream. He works by day on Wall Street, earning a fortune to complement the one he was born with. At night he descends into madness, as he experiments with fear and violence.",Američki psiho
194,Crime Drama Horror,"Two seemingly well-educated young men, who call each other Paul and Peter among other names, approach a family on vacation. They are, apparently, friends of the neighbors, and, at the beginning, their true intentions are not known, but soon, the family is imprisoned and tortured in its own house violently, which the viewers are forced mostly to imagine and to share a certain complicity with the criminals. It might be some kind of game with the lives of husband, wife, son, and dog, but why are they doing it?",Funny Games
